"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097530","granulocyte migration","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:0051701","biological process involved in interaction with host","1/32","85/9187",0.0117647058823529,3.37757352941176,1.30191922332115,0.257664543489943,0.382194391036644,0.333917204800436,"Gbp2",1
"GO:0002040","sprouting angiogenesis","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Thbs1",1
"GO:0002793","positive regulation of peptide secretion","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Nnat",1
"GO:0007093","mitotic cell cycle checkpoint signaling","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Ccnb1",1
"GO:0030216","keratinocyte differentiation","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Krt79",1
"GO:0035966","response to topologically incorrect protein","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Thbs1",1
"GO:0044344","cellular response to fibroblast growth factor stimulus","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Thbs1",1
"GO:0071675","regulation of mononuclear cell migration","1/32","86/9187",0.0116279069767442,3.33829941860465,1.28799395726085,0.260274380295955,0.382194391036644,0.333917204800436,"Thbs1",1
"GO:0007052","mitotic spindle organization","1/32","87/9187",0.0114942528735632,3.29992816091954,1.27427228197207,0.262875327425999,0.384320654131577,0.335774887293904,"Ccnb1",1
"GO:0015718","monocarboxylic acid transport","1/32","87/9187",0.0114942528735632,3.29992816091954,1.27427228197207,0.262875327425999,0.384320654131577,0.335774887293904,"Thbs1",1
