"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006090","pyruvate metabolic process","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Pklr",1
"GO:0008584","male gonad development","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Ubb",1
"GO:0030038","contractile actin filament bundle assembly","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Pik3r2",1
"GO:0043149","stress fiber assembly","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Pik3r2",1
"GO:0046546","development of primary male sexual characteristics","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Ubb",1
"GO:1903531","negative regulation of secretion by cell","1/148","78/8671",0.0128205128205128,0.751126126126126,-0.290936604272523,0.740468563881513,0.831282667924846,0.771989140748829,"Tnfrsf1a",1
"GO:0006417","regulation of translation","3/148","224/8671",0.0133928571428571,0.784658542471042,-0.430273473508075,0.741143583451067,0.831282667924846,0.771989140748829,"Elavl4/Gzmb/Rbm3",3
"GO:0010563","negative regulation of phosphorus metabolic process","3/148","224/8671",0.0133928571428571,0.784658542471042,-0.430273473508075,0.741143583451067,0.831282667924846,0.771989140748829,"Rb1/Spry4/Trib3",3
"GO:0045936","negative regulation of phosphate metabolic process","3/148","224/8671",0.0133928571428571,0.784658542471042,-0.430273473508075,0.741143583451067,0.831282667924846,0.771989140748829,"Rb1/Spry4/Trib3",3
"GO:0006397","mRNA processing","4/148","293/8671",0.0136518771331058,0.799833963656489,-0.459301838483679,0.742338897820321,0.831912720340086,0.772574252939225,"Elavl4/Rrp1b/Cstf3/Rbm3",4
"GO:0071559","response to transforming growth factor beta","2/148","154/8671",0.012987012987013,0.760881010881011,-0.394525669103906,0.743481620014822,0.831912720340086,0.772574252939225,"Bmp8b/Gdf10",2
"GO:1903320","regulation of protein modification by small protein conjugation or removal","2/148","154/8671",0.012987012987013,0.760881010881011,-0.394525669103906,0.743481620014822,0.831912720340086,0.772574252939225,"Ubb/Trib3",2
