"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"YIPF4",1.05110394551571e-07,0.0546927631219049,0.391,0.28,0.00210220789103141
"MPLKIP",1.17346465370558e-09,0.0546173530245613,0.389,0.266,2.34692930741116e-05
"EXOSC1",3.6489597451177e-10,0.0545970296542427,0.351,0.23,7.2979194902354e-06
"MCOLN2",0.000124119776436597,0.054549909951978,0.257,0.194,1
"BCL2L12",4.44005692505149e-10,0.054515491311929,0.242,0.145,8.88011385010298e-06
"MILR1",3.96769275760693e-08,0.0545137773852985,0.313,0.214,0.000793538551521387
"XPO1",5.08007658919095e-09,0.054464338927279,0.301,0.202,0.000101601531783819
"TOMM5",1.90720887676436e-08,0.0544591638494909,0.37,0.26,0.000381441775352872
"MRPL45",1.31326963499376e-09,0.0544412408049477,0.188,0.107,2.62653926998752e-05
"TBC1D10C",1.45984758816704e-08,0.0543461830563091,0.226,0.143,0.000291969517633408
"FCGRT",0.109693991501596,0.0542664251735454,0.925,0.869,1
"CSNK2A1",3.56854875818527e-08,0.0542373101808342,0.254,0.167,0.000713709751637054
"STAU1",4.08194356543311e-07,0.054225014685135,0.45,0.336,0.00816388713086622
"GMDS",1.04257118455632e-09,0.0541812277304414,0.185,0.105,2.08514236911265e-05
"APOPT1",1.0906714258778e-07,0.0541786542938151,0.416,0.301,0.0021813428517556
"FAU",0.000721703009761227,0.0541550425563573,1,0.999,1
"MSI2",1.18047272383496e-06,0.0541223077351745,0.135,0.08,0.0236094544766992
"SUN2",1.16503049834064e-08,0.0541055080421652,0.371,0.256,0.000233006099668127
"APPL1",2.83821534940309e-08,0.0541002724383162,0.35,0.243,0.000567643069880617
"CIRBP",0.00477329784397826,0.0540994904013294,0.927,0.876,1
"PSME3",1.70860339979544e-10,0.0540958484988234,0.325,0.21,3.41720679959089e-06
"NDEL1",2.33114021523531e-05,0.0540885271564086,0.368,0.283,0.466228043047062
"NFU1",6.0548063200204e-09,0.0540753667232673,0.407,0.287,0.000121096126400408
"ARMC10",8.10658652368116e-09,0.0540714532918629,0.309,0.207,0.000162131730473623
"LAT2",0.000117866487624999,0.0540644589713739,0.572,0.461,1
"VPS72",2.32790189631266e-08,0.0540614643136803,0.198,0.121,0.000465580379262533
"PRPF8",2.8148005536683e-10,0.0540383452378646,0.3,0.19,5.62960110733659e-06
"ALYREF",4.13043514387461e-09,0.0540082657059441,0.213,0.129,8.26087028774923e-05
"TCIRG1",0.000338223313916038,0.0540078629029194,0.635,0.533,1
"HSD17B12",7.09632801983071e-06,0.05400511368802,0.41,0.314,0.141926560396614
"SF3A2",2.24097279459043e-09,0.0540036017143032,0.284,0.18,4.48194558918085e-05
"CIR1",3.37726892252265e-05,0.0539834312030537,0.391,0.301,0.675453784504531
"KRR1",1.23508494971601e-09,0.0539555259643721,0.22,0.132,2.47016989943202e-05
"TRAF5",1.60986857440258e-06,0.0539308099291484,0.164,0.103,0.0321973714880517
"RPP30",2.68540985496652e-10,0.0537848581044515,0.262,0.159,5.37081970993304e-06
"NME2",1.06375945801421e-10,0.0537665653294435,0.182,0.098,2.12751891602842e-06
"ELAVL1",2.58454996737857e-08,0.0537463545170442,0.449,0.327,0.000516909993475714
"PPP6R1",1.00327771507914e-08,0.0537203274020542,0.339,0.232,0.000200655543015828
"GNPDA1",1.36663560305504e-06,0.0537095772497928,0.386,0.287,0.0273327120611007
"TIMMDC1",2.55836068226839e-08,0.0536896481011548,0.338,0.233,0.000511672136453679
"NCOR1",3.35426028279872e-08,0.0536808875197148,0.49,0.358,0.000670852056559745
"TATDN1",2.86256294071179e-09,0.0536592852171516,0.271,0.174,5.72512588142357e-05
"PDCD10",2.72557221863789e-06,0.0536219010462003,0.526,0.403,0.0545114443727577
"DUS1L",1.42432615916559e-07,0.0536039075642647,0.261,0.176,0.00284865231833117
"PPIL3",4.73040552627485e-07,0.053537264281172,0.284,0.198,0.00946081105254969
"SH2D1A",5.08260698432348e-05,0.0535371587186156,0.117,0.074,1
"ISCA1",1.04982399770665e-06,0.0535305974246599,0.367,0.265,0.020996479954133
"PSMG3",4.18979960396753e-10,0.0534889645854928,0.304,0.196,8.37959920793507e-06
"TSTD1",2.77672660539937e-07,0.0534682350322258,0.426,0.311,0.00555345321079874
"WBSCR16",7.35391531606105e-12,0.0534342085360238,0.17,0.085,1.47078306321221e-07
"USP48",1.31464920242629e-07,0.0533836718812075,0.224,0.146,0.00262929840485258
"ATXN3",3.88157217250779e-08,0.0533814853778982,0.247,0.161,0.000776314434501558
"SMIM7",1.31922681645249e-07,0.0533335360361314,0.497,0.371,0.00263845363290498
"C22orf39",7.54883550946608e-07,0.0533195767480595,0.348,0.249,0.0150976710189322
"TRPT1",2.43147691794852e-09,0.0532802870497859,0.201,0.119,4.86295383589705e-05
"PRMT5",4.09247095289387e-10,0.0532467207919599,0.134,0.065,8.18494190578775e-06
"DDX19B",5.48028697763726e-09,0.05323218111827,0.248,0.157,0.000109605739552745
"ABHD2",1.79176454126009e-05,0.0531751154462775,0.364,0.278,0.358352908252019
"NIPSNAP1",4.44156766749169e-11,0.0531322887260669,0.141,0.067,8.88313533498338e-07
"GMPPA",4.82153547312245e-10,0.0531241943752482,0.254,0.156,9.6430709462449e-06
"COPG1",1.62279143682e-08,0.0531085448795557,0.274,0.179,0.000324558287364
"STAT6",1.10960264105194e-07,0.0530290808448164,0.353,0.249,0.00221920528210389
"TOMM7",0.00274383094533723,0.0530166952645192,0.972,0.937,1
"MAP4",1.92504994524097e-10,0.0530140312737709,0.319,0.202,3.85009989048193e-06
"FLYWCH2",1.13531450224453e-08,0.0530070111613548,0.303,0.202,0.000227062900448906
"SMIM20",3.01218580768504e-07,0.0529846461762822,0.44,0.323,0.00602437161537008
"EFCAB2",1.22903013502347e-06,0.0529791397289372,0.126,0.073,0.0245806027004694
"TRIM14",2.36800638894912e-08,0.0529555612887244,0.219,0.139,0.000473601277789823
"TMEM208",1.92241526446683e-05,0.0529320126500671,0.634,0.507,0.384483052893365
"VAMP7",1.70354420897032e-07,0.0529198760032815,0.285,0.196,0.00340708841794065
"GABARAPL2",0.0357993269093211,0.0528222574145163,0.818,0.726,1
"C1orf131",1.46382164769811e-14,0.0528123411049879,0.179,0.082,2.92764329539622e-10
"LAIR1",0.0259100278148854,0.0527473123156843,0.686,0.627,1
"AQP3",2.30354645821199e-05,0.0527327283924794,0.187,0.128,0.460709291642397
"SLC38A10",3.14973706262777e-07,0.0527233402487585,0.306,0.212,0.00629947412525554
"TIMM44",4.32175289339425e-09,0.0526182907629302,0.147,0.079,8.64350578678849e-05
"TRNAU1AP",6.81015027720098e-09,0.0526163952369925,0.283,0.185,0.00013620300554402
"HSD11B1",0.000210967031642465,0.0525456860502874,0.133,0.091,1
"U2AF2",5.98085403560452e-09,0.0525318051081647,0.293,0.192,0.00011961708071209
"HAGHL",5.59743956015673e-08,0.0525286335484968,0.205,0.128,0.00111948791203135
"NDUFB1",0.00535416085211832,0.0525253351295567,0.867,0.746,1
"IPO5",1.90575767705046e-10,0.0525209072653024,0.191,0.106,3.81151535410091e-06
"GID8",5.4374344717971e-08,0.0525076446802528,0.377,0.264,0.00108748689435942
"ELP5",1.08082054112317e-08,0.0525001093464434,0.309,0.206,0.000216164108224633
"SMIM15",3.41167847217289e-09,0.0524928378235104,0.338,0.226,6.82335694434578e-05
"RNF19A",2.85745972638236e-06,0.0524872204769961,0.237,0.164,0.0571491945276473
"IFITM1",2.66283130243659e-08,0.052477149923859,0.332,0.23,0.000532566260487319
"TMEM14A",1.14804214554433e-10,0.0524551012912621,0.264,0.159,2.29608429108867e-06
"SPSB3",7.26754039715611e-06,0.0524459377461839,0.354,0.268,0.145350807943122
"MRPL1",5.12781385574414e-10,0.0524457953406907,0.211,0.122,1.02556277114883e-05
"SLC35C2",1.66364764700487e-08,0.0523033396342488,0.286,0.191,0.000332729529400974
"RRBP1",6.49530354790696e-06,0.0522495840794948,0.542,0.423,0.129906070958139
"ARCN1",1.05556502252768e-08,0.0522303361494979,0.303,0.203,0.000211113004505535
"SDS",0.215598015977812,0.0521792328970485,0.45,0.422,1
"SP140",2.94505094325626e-06,0.0521720478262348,0.17,0.111,0.0589010188651252
"NGDN",7.76752870029354e-10,0.0521543004562605,0.246,0.15,1.55350574005871e-05
"YY1",8.14232977046382e-07,0.0521300459232413,0.512,0.391,0.0162846595409276
"CAPRIN1",3.64984809181851e-09,0.05212891199634,0.357,0.242,7.29969618363702e-05
"DERA",4.50963744770138e-07,0.0520815049930465,0.327,0.232,0.00901927489540275
"GTPBP4",3.20886839751285e-08,0.0520794326738594,0.235,0.151,0.000641773679502571
"SAR1B",8.58578600354518e-07,0.0520554650726504,0.397,0.292,0.0171715720070904
"SEC61A1",4.83565880300836e-06,0.0520292271397573,0.49,0.375,0.0967131760601673
"DNAJC8",1.00823963756314e-05,0.0520171266781648,0.651,0.534,0.201647927512628
"TAX1BP1",0.000283329712823843,0.0520003184242911,0.686,0.574,1
"LEPROTL1",3.10323575952492e-05,0.0519581122414838,0.647,0.523,0.620647151904985
"RBM18",1.39350941232161e-07,0.0519536983443769,0.265,0.18,0.00278701882464321
"C7orf49",2.1309713360364e-08,0.0519113347673213,0.155,0.088,0.000426194267207281
"ATF7IP2",0.000270399735322425,0.0518701949989905,0.196,0.142,1
"DCTD",7.55761896051438e-08,0.051854151285371,0.375,0.268,0.00151152379210288
"AP3D1",5.85152639410338e-08,0.0518143892084635,0.419,0.302,0.00117030527882068
"KRT19",1.49974015280887e-06,0.0517881772033872,0.164,0.102,0.0299948030561773
"ETV7",1.20245209513418e-08,0.0517850497939705,0.132,0.069,0.000240490419026836
"EAF2",1.85436161437335e-09,0.0517543246785512,0.25,0.155,3.70872322874669e-05
"FAM103A1",5.599797215375e-06,0.051750015862021,0.379,0.285,0.1119959443075
"SPEN",5.13578004533269e-07,0.0516875953371488,0.282,0.194,0.0102715600906654
"ZNF33A",1.98154217227491e-07,0.0516451159458125,0.19,0.118,0.00396308434454982
"CANX",0.00174987086997011,0.0516035992450754,0.799,0.687,1
"NACA2",1.08602791587095e-08,0.0515995370454588,0.15,0.083,0.000217205583174189
"STUB1",2.75452958061515e-06,0.0515538895738165,0.603,0.475,0.0550905916123029
"EFTUD2",1.19773935904535e-10,0.0514892116821116,0.296,0.184,2.39547871809069e-06
"TUSC2",1.48464618142167e-08,0.0514731974513399,0.361,0.249,0.000296929236284333
"SPN",2.07135291713175e-09,0.0514554192991967,0.331,0.222,4.14270583426351e-05
"SLC35A4",5.71165730174124e-09,0.0514441367164639,0.287,0.188,0.000114233146034825
"MLH1",6.55475036065607e-08,0.0514001304401824,0.166,0.098,0.00131095007213121
"CEP57",1.70835390150736e-09,0.0513605194584175,0.272,0.172,3.41670780301472e-05
"PFDN1",1.54251814125474e-08,0.0513313629203872,0.516,0.375,0.000308503628250948
"CHMP4B",0.00321610400848622,0.0513206627310359,0.826,0.736,1
"RBM33",6.94363917653701e-07,0.0512448104491874,0.225,0.15,0.013887278353074
"PAPOLA",5.21866011261249e-05,0.0512357227093305,0.737,0.616,1
"KCNAB2",1.02448919769445e-06,0.0512131361921498,0.415,0.306,0.020489783953889
"BMS1",8.32541623416231e-09,0.0511688486621317,0.2,0.119,0.000166508324683246
"COASY",1.80808997403822e-08,0.0511232410858955,0.257,0.167,0.000361617994807644
"BAG3",0.679582469414829,0.0511100619710603,0.303,0.285,1
"PTGR1",2.6742006971013e-08,0.0510869537693556,0.253,0.166,0.00053484013942026
"SIT1",4.26385151493704e-05,0.0510375107454515,0.119,0.075,0.852770302987407
"MLX",2.70668296413898e-07,0.0510367974994025,0.452,0.333,0.00541336592827795
"SRSF4",2.42733026087633e-07,0.0510296302474342,0.45,0.332,0.00485466052175265
"HK1",3.70176960497646e-07,0.0509437733688569,0.377,0.271,0.00740353920995291
"DNAJB11",1.10992033711292e-05,0.0509049093671159,0.662,0.546,0.221984067422583
"CASP9",6.60376459585843e-09,0.0509038979786323,0.199,0.118,0.000132075291917169
"EMC3",1.03797673893718e-06,0.050900419817085,0.619,0.485,0.0207595347787435
"CSF1",5.09653579393683e-06,0.0508258206059534,0.117,0.068,0.101930715878737
"NDUFA2",0.000147148970033587,0.0507834546100732,0.873,0.756,1
"BATF",0.000497809541500774,0.0507761548294144,0.353,0.28,1
"HMG20B",1.07825047433338e-07,0.0507670135287612,0.495,0.365,0.00215650094866676
"SNRNP200",2.29114642826307e-06,0.0507538451455536,0.315,0.228,0.0458229285652615
"TAF15",1.41127046933103e-07,0.0507331190697187,0.31,0.217,0.00282254093866206
"DHPS",8.21109490339434e-09,0.0507157453096105,0.349,0.237,0.000164221898067887
"IFRD2",1.00770095941722e-09,0.0507116286737083,0.207,0.121,2.01540191883444e-05
"WDR41",3.41543668190298e-08,0.0507108539203071,0.23,0.149,0.000683087336380595
"ZNRD1",2.15349473415832e-08,0.050697180936003,0.412,0.292,0.000430698946831663
"PRKCD",5.77800100738115e-08,0.0506955491137587,0.332,0.228,0.00115560020147623
"FBXO9",8.28603199775456e-09,0.0506954881431025,0.241,0.151,0.000165720639955091
"PPIL4",2.76012615470135e-09,0.0506697924356921,0.245,0.153,5.5202523094027e-05
"MAGOHB",4.1457372104203e-11,0.0506576866077584,0.26,0.152,8.29147442084059e-07
"HES4",0.160181961906719,0.0505758389116651,0.559,0.519,1
"NUPL2",3.8865413935436e-09,0.0505727938705777,0.174,0.099,7.77308278708721e-05
"ATP6V0E1",0.0701339520437044,0.0505560133933609,0.983,0.954,1
"WDR33",3.22718586714324e-06,0.0505009959074174,0.412,0.312,0.0645437173428648
"RDH14",5.89986270169401e-08,0.0504122507485006,0.169,0.1,0.0011799725403388
"UBE2A",2.32059675610231e-06,0.0504022962583155,0.731,0.595,0.0464119351220463
"ABHD17A",3.81710302725879e-07,0.0503881045064562,0.374,0.268,0.00763420605451758
"ALDH9A1",2.83694129480054e-09,0.0503850995629116,0.318,0.208,5.67388258960109e-05
"SAFB",1.81000795371736e-06,0.0503481386695733,0.321,0.233,0.0362001590743471
"DNM1L",1.57374568235806e-08,0.0503320017565775,0.297,0.199,0.000314749136471612
"DCAF13",2.7491176679602e-09,0.0503149702807349,0.211,0.126,5.4982353359204e-05
"NARF",3.34768455401903e-06,0.0503137270379796,0.338,0.245,0.0669536910803805
"RPA2",1.12525805373412e-09,0.0502766279103893,0.318,0.207,2.25051610746824e-05
"KIAA1143",1.05896763153249e-09,0.0502570253067278,0.284,0.179,2.11793526306498e-05
"VPS36",1.85488084755608e-10,0.0502534240992725,0.3,0.19,3.70976169511217e-06
"CCDC34",2.51468307047254e-08,0.0502305773427124,0.107,0.052,0.000502936614094508
"DDX49",4.26529999948421e-10,0.0502196091331809,0.268,0.165,8.53059999896842e-06
"HSF1",9.79770831127027e-08,0.050201143697767,0.394,0.28,0.00195954166225405
"MRPS22",1.12273749549697e-07,0.050195795285341,0.261,0.175,0.00224547499099393
"SHARPIN",6.402214881155e-06,0.0501812068244992,0.472,0.364,0.1280442976231
"SEH1L",3.31259884495407e-10,0.0501781022499929,0.19,0.106,6.62519768990814e-06
"CS",1.52579530737917e-07,0.050137957837455,0.309,0.213,0.00305159061475834
"INTS10",2.96871613548136e-07,0.0501049801966458,0.239,0.16,0.00593743227096273
"ILKAP",1.15371540104827e-08,0.0500447583346383,0.245,0.156,0.000230743080209653
"PSMD9",2.38105741672823e-08,0.0500354498380899,0.361,0.25,0.000476211483345646
"SCOC",7.66291651847271e-08,0.0500187930573593,0.279,0.188,0.00153258330369454
"USO1",5.95812532849135e-09,0.0499969508250205,0.304,0.2,0.000119162506569827
"FXN",7.99459308967307e-09,0.0499859434713495,0.143,0.077,0.000159891861793461
"TROVE2",6.27160321596251e-09,0.0499566155202169,0.316,0.21,0.00012543206431925
"MMP9",0.446644028178954,0.0499524418641744,0.691,0.646,1
"GPR137",2.85018900123663e-06,0.049904967684188,0.263,0.187,0.0570037800247326
"NME6",6.563384984875e-09,0.0498905794748516,0.169,0.096,0.0001312676996975
"FBXW5",1.35605451971948e-05,0.0498606228910444,0.548,0.439,0.271210903943896
"AMZ2",1.06917211005264e-06,0.0498458904460049,0.392,0.291,0.0213834422010527
"MCMBP",1.0315164348811e-10,0.0497822640025904,0.271,0.166,2.0630328697622e-06
"TRIP6",3.16927775315078e-08,0.049762978046078,0.299,0.2,0.000633855550630156
"DNAJA2",2.62053794899276e-06,0.0497204694571289,0.414,0.311,0.0524107589798553
"MYADM",0.000381317493795171,0.0496704202607433,0.53,0.434,1
"HNRNPLL",2.94205041036759e-08,0.0496672617022159,0.26,0.169,0.000588410082073518
"ZC3H13",2.43248151652449e-08,0.0495260241271006,0.337,0.229,0.000486496303304898
"FYN",8.09236956661045e-06,0.0494492219317361,0.28,0.202,0.161847391332209
"TMEM223",7.41442196993401e-11,0.0493846273605173,0.198,0.109,1.4828843939868e-06
"TMEM43",1.15879066621499e-09,0.04937478934041,0.179,0.1,2.31758133242998e-05
"ZNF706",0.00195350439784213,0.049357788715227,0.861,0.77,1
"MEAF6",4.74666880623433e-07,0.0493514341167713,0.438,0.325,0.00949333761246865
"SYS1",2.48489900693202e-08,0.0493052579568527,0.362,0.25,0.000496979801386404
"DDX56",7.86038171958536e-11,0.0493010163156044,0.218,0.124,1.57207634391707e-06
"PXMP2",7.55876621463966e-09,0.0492600438472241,0.125,0.063,0.000151175324292793
"GSS",1.38950218834079e-07,0.0492149142270463,0.311,0.215,0.00277900437668158
"BIN2",8.74107918981936e-07,0.0491838085339694,0.433,0.325,0.0174821583796387
"TMEM69",1.86772457242432e-09,0.04918100876812,0.184,0.104,3.73544914484864e-05
"POLR3D",1.24432793105468e-11,0.0491763045145286,0.121,0.052,2.48865586210937e-07
"GALNS",4.12481693047117e-07,0.0491391372973662,0.199,0.129,0.00824963386094234
"ANKRD39",1.14384534591154e-08,0.0491135287985136,0.246,0.157,0.000228769069182307
"SDAD1",1.71557248355654e-08,0.0491033114711655,0.201,0.122,0.000343114496711308
"SMARCA5",2.83436100815376e-06,0.0490722918037597,0.385,0.284,0.0566872201630752
"ACTR1B",4.05721609413749e-08,0.0490288982638518,0.298,0.198,0.000811443218827498
"RMDN1",2.76055590195e-09,0.0490012676999297,0.306,0.2,5.52111180389999e-05
"APOO",2.82702688552775e-08,0.0489590086147927,0.268,0.173,0.000565405377105551
"COPB2",9.54325649716683e-08,0.0488821063718973,0.32,0.221,0.00190865129943337
"MRPS30",9.19305508495512e-08,0.0488577085833914,0.197,0.122,0.00183861101699102
"MRPS10",4.10935453826773e-07,0.0488367637181329,0.253,0.171,0.00821870907653547
"C6orf1",2.63108848717706e-06,0.0488271905821098,0.407,0.305,0.0526217697435413
"POLR2J3",4.79841840606955e-06,0.0488172535799044,0.388,0.292,0.095968368121391
"NOLC1",8.06388678941176e-08,0.0487831693544528,0.228,0.147,0.00161277735788235
"CDC5L",1.99632996563395e-07,0.0486034728889601,0.356,0.251,0.00399265993126789
"CTNNBIP1",4.27549457379951e-07,0.0486003827983436,0.382,0.274,0.00855098914759903
"FAM204A",5.68633754465425e-08,0.0485969784384337,0.433,0.313,0.00113726750893085
"RRM1",8.04220805564915e-09,0.0485526996294239,0.167,0.095,0.000160844161112983
"RFC1",1.9981838872321e-07,0.0485351211311359,0.226,0.146,0.0039963677744642
"SMIM14",9.32634177744541e-06,0.0484296863282352,0.362,0.27,0.186526835548908
"SRPK2",6.01918764989631e-08,0.0484286526382389,0.316,0.216,0.00120383752997926
"RASGRP2",2.83140073436894e-06,0.0484017132088032,0.169,0.108,0.0566280146873788
"DNAJC10",2.24509327471383e-07,0.0483932796921895,0.245,0.164,0.00449018654942765
"C1QB",0.00371549657844762,0.0483772914261875,0.779,0.681,1
"ABHD3",2.56729666189115e-06,0.0483586505025693,0.268,0.188,0.051345933237823
"C2orf74",2.30588213535034e-07,0.0483153652526934,0.208,0.134,0.00461176427070069
"TAF9",1.62763222684302e-07,0.0483124623890019,0.483,0.362,0.00325526445368603
"RNF113A",2.1902433989567e-07,0.0483018540120834,0.196,0.124,0.0043804867979134
"BRIX1",1.08210698919834e-10,0.0482877181795653,0.139,0.066,2.16421397839668e-06
"DHX9",2.74650661474466e-07,0.0481995809099768,0.317,0.221,0.00549301322948932
"RAD51C",6.30438525220805e-07,0.0481351621269101,0.219,0.145,0.0126087705044161
"DYNLL1",0.00953511573243483,0.0481255496907771,0.949,0.888,1
"ANKH",3.12733116276658e-06,0.0481019075611664,0.317,0.231,0.0625466232553316
"ARL14EP",3.06552275648303e-08,0.048044011108494,0.19,0.114,0.000613104551296605
"SDSL",0.000486183501048812,0.0480175076228141,0.472,0.39,1
"ATP6V0E2",4.39648188384611e-08,0.0479785192908371,0.207,0.13,0.000879296376769222
"HIST3H2A",0.000144024246260648,0.0479738588279587,0.173,0.122,1
"RASAL3",7.37344374348238e-07,0.0479527413112235,0.214,0.141,0.0147468874869648
"RRP1",4.36853650014911e-09,0.0479289331829939,0.236,0.147,8.73707300029823e-05
"C3orf38",8.6593152711391e-08,0.0479113733679409,0.202,0.128,0.00173186305422782
"ACTR10",1.42870104452839e-09,0.0478954886241592,0.361,0.241,2.85740208905679e-05
"FGL2",0.000175158925692596,0.0478835839403922,0.741,0.629,1
"RFC4",2.42078925455923e-10,0.0478414420249537,0.103,0.043,4.84157850911846e-06
"CYFIP1",2.4196980619215e-05,0.0478134601949622,0.407,0.314,0.4839396123843
"DDX1",1.88892837270452e-09,0.04778955185561,0.243,0.149,3.77785674540904e-05
"EIF2S3",7.89742839141344e-07,0.0477631936531511,0.445,0.332,0.0157948567828269
"REXO2",2.4664171105325e-06,0.0477164186083112,0.341,0.247,0.0493283422106501
"NUP88",7.92415485545614e-11,0.0477065235160514,0.113,0.048,1.58483097109123e-06
"TM7SF3",2.8049276699265e-07,0.0476984383477982,0.252,0.17,0.005609855339853
"COPB1",8.407129903426e-08,0.0476506268733501,0.365,0.258,0.0016814259806852
"ESF1",8.41093496436595e-09,0.0476156408262542,0.245,0.154,0.000168218699287319
"SIRT7",1.43912626697986e-07,0.0475952643502589,0.284,0.194,0.00287825253395973
"MREG",3.63929776792068e-07,0.0475859259260195,0.223,0.147,0.00727859553584135
"TMEM126B",5.66362729123334e-08,0.0475368781099728,0.419,0.301,0.00113272545824667
"DNAJC4",3.2080385221365e-06,0.0474809277000145,0.445,0.336,0.06416077044273
"DNAJC17",3.36386740119403e-09,0.0474662961696443,0.16,0.088,6.72773480238806e-05
"CCS",3.47141612751517e-07,0.0474233661176523,0.403,0.291,0.00694283225503035
"SDHAF2",1.30568453870266e-08,0.0473803280844212,0.351,0.243,0.000261136907740531
"AIDA",1.68881206807837e-09,0.0473350570083808,0.286,0.184,3.37762413615675e-05
"RRP12",3.19609517237199e-06,0.04724651196106,0.135,0.082,0.0639219034474397
"COPS4",7.51008711935004e-11,0.0472400242504969,0.28,0.169,1.50201742387001e-06
"HVCN1",1.59001359614013e-05,0.0472048780229432,0.372,0.284,0.318002719228027
"EED",4.24674924459249e-09,0.0471996626819097,0.153,0.083,8.49349848918497e-05
"RPP38",7.29374371944509e-09,0.0471797903099488,0.136,0.071,0.000145874874388902
"MKNK1",6.53906942531568e-06,0.0471657824352119,0.495,0.381,0.130781388506314
"OST4",0.0043980522612897,0.0470506708341212,0.978,0.943,1
"CLDN4",0.000270787604646271,0.0469857948266819,0.132,0.09,1
"RARS",4.67002159669311e-10,0.0469414638994372,0.258,0.157,9.34004319338622e-06
"ARRDC1",4.67339216605116e-08,0.0469154425173802,0.353,0.246,0.000934678433210231
"NR2C2AP",2.75586578716782e-09,0.0468954335341677,0.123,0.06,5.51173157433564e-05
"LARP1",1.95371922218911e-06,0.0468560980453451,0.351,0.257,0.0390743844437822
"UBASH3B",3.43517692794156e-06,0.0468463833037821,0.244,0.169,0.0687035385588313
"ABHD11",1.79787559485225e-07,0.0468229576999797,0.147,0.086,0.00359575118970451
"SCO2",0.000133538940883813,0.0467907093990322,0.58,0.469,1
"CES2",2.48812088202766e-07,0.0467779782287824,0.135,0.077,0.00497624176405531
"NUDT14",4.11395645514086e-06,0.0467662201552782,0.425,0.322,0.0822791291028173
"MITD1",5.49573476352909e-09,0.0467492265639303,0.274,0.176,0.000109914695270582
"DAXX",1.58479908228727e-05,0.0467395992955422,0.197,0.137,0.316959816457455
"RENBP",0.000408069880514646,0.0466419574153862,0.455,0.373,1
"METTL1",6.15795818592098e-10,0.0466135825794129,0.185,0.103,1.2315916371842e-05
"C6orf48",2.69244139725793e-05,0.0465901212966611,0.693,0.559,0.538488279451586
"NDUFA3",0.00265686090132862,0.0465897003184648,0.837,0.713,1
"MRPL2",6.4444470672182e-08,0.0465581155995067,0.289,0.192,0.00128888941344364
"VPS26A",1.37757774777392e-06,0.0465237814906462,0.463,0.345,0.0275515549554783
"LILRB4",0.0430627871987659,0.046497169286531,0.782,0.716,1
"NSMCE3",2.50007869203728e-08,0.0464744263204718,0.226,0.14,0.000500015738407456
"NUP37",4.03054832575414e-10,0.0464043051464942,0.162,0.085,8.06109665150828e-06
"UFL1",3.28655102286088e-09,0.0463939708888954,0.208,0.124,6.57310204572177e-05
"C2orf47",7.8146654785213e-09,0.0463896126148859,0.194,0.115,0.000156293309570426
"ACSL3",9.28530216982453e-07,0.046387967780071,0.384,0.282,0.0185706043396491
"CXCR6",0.00106539854866266,0.0463314053311608,0.12,0.085,1
"YBEY",3.6233958074535e-07,0.0463047041355659,0.252,0.171,0.007246791614907
"HAUS4",5.29276233755899e-07,0.0462915328247447,0.16,0.098,0.010585524675118
"JOSD2",1.10102649015359e-05,0.0462698267669803,0.58,0.451,0.220205298030717
"NCKAP1L",1.14403529274432e-05,0.0462649741884144,0.554,0.435,0.228807058548864
"ARFGAP2",3.46779414225934e-10,0.0462552212525112,0.317,0.202,6.93558828451869e-06
"GMPR2",1.63445972046193e-06,0.0462340432441168,0.304,0.218,0.0326891944092386
"FNTA",2.25813285972166e-07,0.0462160340397932,0.368,0.262,0.00451626571944332
"USP11",3.06367439896227e-07,0.0461827356253601,0.225,0.147,0.00612734879792454
"DOCK8",1.43559981547755e-05,0.0461535681023151,0.414,0.315,0.28711996309551
"GGCX",1.93523198649439e-06,0.0461464346574979,0.273,0.192,0.0387046397298878
"PUM3",1.26934628518684e-09,0.0461139769562916,0.13,0.064,2.53869257037368e-05
"TMEM256",0.00012531840076511,0.0460940810522207,0.671,0.558,1
"TRAPPC12",2.11759387111397e-07,0.0460727511318477,0.184,0.114,0.00423518774222793
"TNFAIP8L2",4.02859777546844e-05,0.046006908287249,0.283,0.213,0.805719555093687
"ALG8",5.31576232403941e-10,0.0460028147152828,0.181,0.1,1.06315246480788e-05
"CCNG1",4.35837676731783e-07,0.0459877112786544,0.286,0.198,0.00871675353463566
"THUMPD3",6.65363831320988e-07,0.0459613268940559,0.166,0.102,0.0133072766264198
"SFN",1.09025714730677e-05,0.0459582734576355,0.303,0.219,0.218051429461354
"C18orf8",3.79016376433553e-09,0.0459071207031199,0.186,0.108,7.58032752867106e-05
"RCC1",5.87145586425552e-09,0.045882214602506,0.144,0.077,0.00011742911728511
"DUSP11",6.85872641343667e-08,0.045867670195368,0.226,0.145,0.00137174528268733
"COX16",3.66833760827866e-07,0.0458465100032239,0.199,0.128,0.00733667521655732
"PAFAH1B1",1.09590815399083e-06,0.0458446214971066,0.523,0.398,0.0219181630798166
"TMPO",9.93630212424811e-07,0.045839777303203,0.231,0.155,0.0198726042484962
"NDFIP1",0.000598417310416062,0.0458184942744477,0.753,0.635,1
"WSB2",1.88503333741729e-06,0.0458172233451352,0.295,0.21,0.0377006667483458
"CTBS",9.56559113193261e-08,0.0457939221696987,0.33,0.229,0.00191311822638652
"RNF149",0.000818261982478116,0.0457931117233168,0.744,0.638,1
