"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SDR39U1",3.92790159007284e-08,0.0449887037808165,0.185,0.111,0.000785580318014569
"LSM14A",9.03561327875793e-07,0.0449678937654867,0.423,0.314,0.0180712265575159
"EXOC1",4.82882469762496e-08,0.0448611958131177,0.189,0.115,0.000965764939524992
"EBAG9",6.78842898051172e-08,0.0448607666524967,0.249,0.163,0.00135768579610234
"MECR",4.87287733288028e-09,0.044599492598852,0.123,0.061,9.74575466576056e-05
"DDX52",1.38250996225677e-06,0.0445928951275216,0.188,0.122,0.0276501992451353
"RAB22A",9.4890494594278e-07,0.0445590790745454,0.316,0.225,0.0189780989188556
"MIEF1",3.2791601792332e-08,0.0445577554581335,0.126,0.067,0.00065583203584664
"LYSMD2",7.68554509490165e-09,0.0445085068035317,0.53,0.389,0.000153710901898033
"TAZ",1.21887258842209e-09,0.0444549987765994,0.232,0.14,2.43774517684418e-05
"IFT43",7.81722805099592e-07,0.0443972964767639,0.188,0.12,0.0156344561019918
"MAPKAP1",1.76957451495446e-06,0.0443557742140273,0.37,0.268,0.0353914902990892
"PACSIN2",7.00627070843085e-07,0.0443450499156492,0.376,0.272,0.0140125414168617
"FAF1",1.75496791196585e-07,0.044257705317569,0.178,0.108,0.0035099358239317
"CORO7",4.4249858182217e-07,0.0441852058309997,0.35,0.247,0.0088499716364434
"WDR12",7.23415021745878e-10,0.0441514241391321,0.111,0.05,1.44683004349176e-05
"GMPS",2.3710590923555e-08,0.0441325759365492,0.189,0.113,0.000474211818471101
"CNOT8",8.71264648532373e-07,0.0440265218638994,0.229,0.153,0.0174252929706475
"AIFM1",7.96639839903251e-10,0.0439799944489359,0.21,0.121,1.5932796798065e-05
"OXCT1",3.73479006083987e-13,0.0439698251958864,0.115,0.043,7.46958012167974e-09
"IRF2BPL",3.0950926068465e-08,0.0439041257899778,0.175,0.102,0.000619018521369299
"CUTC",9.68461610159809e-08,0.0438975246997804,0.177,0.107,0.00193692322031962
"VPS26B",2.27826853123195e-07,0.0438548553413975,0.268,0.182,0.0045565370624639
"SRP68",7.62350254938464e-09,0.0438071103984336,0.222,0.135,0.000152470050987693
"SEC63",1.40519904814456e-06,0.0437718408949828,0.384,0.282,0.0281039809628913
"NIPA2",1.91608898649379e-07,0.0437548946606488,0.376,0.272,0.00383217797298757
"TAF6",6.0029718520473e-11,0.0435937182522225,0.151,0.074,1.20059437040946e-06
"MMAB",1.51892116155393e-07,0.0435862334915448,0.188,0.116,0.00303784232310785
"CNPPD1",5.29813345079087e-07,0.0435516998757838,0.309,0.216,0.0105962669015818
"NOSIP",2.74414975606404e-07,0.0435150079611378,0.553,0.424,0.00548829951212809
"TMEM128",7.72080224228959e-07,0.0435095559878175,0.193,0.126,0.0154416044845792
"NUDT16L1",1.46794008900797e-07,0.0433476806591869,0.287,0.197,0.00293588017801593
"EMC2",9.16544377094591e-08,0.0433304727117019,0.221,0.14,0.00183308875418918
"TBC1D1",3.02386238307831e-08,0.0433081092158167,0.315,0.213,0.000604772476615663
"PRKAR2A",5.32525967778744e-08,0.0432473289296176,0.31,0.208,0.00106505193555749
"GOT2",5.6055752529542e-09,0.0432305869177158,0.214,0.129,0.000112111505059084
"SPRYD4",1.18643521718364e-09,0.0432151733818954,0.121,0.058,2.37287043436727e-05
"SH2B2",1.51966711602459e-06,0.0432136766690236,0.192,0.124,0.0303933423204917
"SCO1",2.04715906980947e-07,0.0432022116822849,0.161,0.096,0.00409431813961893
"RANGRF",1.40941640693641e-09,0.0432004557521722,0.313,0.202,2.81883281387282e-05
"TACC3",1.30493969615339e-06,0.0431852362449131,0.208,0.138,0.0260987939230679
"NAA15",8.04955003865063e-08,0.0431817856014654,0.173,0.104,0.00160991000773013
"CLK3",7.1546007256408e-07,0.0431675656171397,0.288,0.201,0.0143092014512816
"SPECC1",2.35188644480973e-06,0.0431460974469225,0.178,0.116,0.0470377288961946
"DHDDS",2.86907366045882e-07,0.0431444823155411,0.16,0.096,0.00573814732091764
"CPSF6",6.0929156185376e-09,0.0431196858888048,0.322,0.212,0.000121858312370752
"C1orf52",6.29731363316311e-07,0.0431152980869565,0.264,0.179,0.0125946272663262
"BNIP1",1.94176718575507e-07,0.0430913115023512,0.108,0.056,0.00388353437151014
"INPP5K",4.9792146349312e-08,0.0430581978259384,0.201,0.125,0.000995842926986241
"TMED1",5.9374397944856e-08,0.0430387312671219,0.305,0.206,0.00118748795889712
"C3orf14",1.99257698352882e-07,0.0430233453201485,0.21,0.134,0.00398515396705765
"ISCA2",9.35925006306733e-09,0.0429888951189605,0.298,0.196,0.000187185001261347
"TSEN34",1.29111842064769e-06,0.0429622619164917,0.418,0.311,0.0258223684129539
"THOP1",7.64244362272571e-08,0.0429291146433081,0.169,0.1,0.00152848872454514
"MRPL50",3.09183372830706e-09,0.042924701368097,0.281,0.179,6.18366745661412e-05
"ZNF106",5.87722998937608e-07,0.0429073166983632,0.322,0.23,0.0117544599787522
"SNRNP35",1.64926891597384e-07,0.0428971039611547,0.197,0.124,0.00329853783194768
"SNRNP27",8.91115017870929e-07,0.0428793383817559,0.327,0.233,0.0178223003574186
"DDX27",4.13919063713149e-08,0.0428714264335788,0.307,0.206,0.000827838127426298
"FAM58A",6.39226040228384e-07,0.0428574655833112,0.246,0.167,0.0127845208045677
"PRKAR2B",2.01119752871695e-07,0.0428486962517809,0.111,0.058,0.00402239505743389
"ADCK2",7.63436983856941e-08,0.0428369591478049,0.216,0.136,0.00152687396771388
"UBE2T",3.62052159003708e-08,0.0427974830061655,0.106,0.052,0.000724104318007417
"SURF2",5.40267862081899e-09,0.0427886357854033,0.26,0.163,0.00010805357241638
"CRNKL1",1.52774136039926e-09,0.0426482173389867,0.138,0.07,3.05548272079851e-05
"MYOF",1.1521195580155e-06,0.0426416738634784,0.169,0.106,0.0230423911603101
"BAG6",9.28252072372875e-07,0.0426398285996283,0.444,0.328,0.0185650414474575
"SIGMAR1",2.77135673286551e-07,0.0426084696206993,0.228,0.15,0.00554271346573102
"HSPA14",5.17284020960853e-09,0.0425366907881336,0.188,0.108,0.000103456804192171
"ANAPC7",5.8558989867268e-08,0.04253146063845,0.115,0.059,0.00117117979734536
"REPIN1",5.63534814746072e-08,0.042527957110241,0.269,0.179,0.00112706962949214
"SLC25A1",1.40450637195678e-07,0.042527405786423,0.255,0.169,0.00280901274391357
"C15orf40",2.26892573680401e-09,0.0425234770885115,0.242,0.147,4.53785147360801e-05
"CYFIP2",3.71619034269101e-07,0.0425218326989457,0.106,0.056,0.00743238068538203
"COQ7",2.71358280267286e-07,0.0424925525523553,0.146,0.085,0.00542716560534573
"XPA",7.67730229124018e-08,0.0424801661823029,0.199,0.124,0.00153546045824804
"SRSF10",2.30278960702954e-06,0.0424757610696385,0.467,0.359,0.0460557921405908
"PSMD12",1.50226487179071e-06,0.0424610442413513,0.357,0.261,0.0300452974358142
"TOPORS",1.14589900734118e-06,0.0424442850631166,0.234,0.157,0.0229179801468237
"LHPP",1.476889269379e-06,0.042419220505712,0.182,0.117,0.02953778538758
"C11orf49",5.24178392078272e-10,0.0424170811161349,0.111,0.05,1.04835678415654e-05
"PRPSAP2",1.64292515669941e-09,0.0424090512118148,0.158,0.085,3.28585031339881e-05
"FNBP4",2.93578874742161e-07,0.0423996887478198,0.339,0.239,0.00587157749484322
"RFWD2",2.2676480256254e-07,0.0423850860700158,0.265,0.178,0.00453529605125081
"MNAT1",1.05603660118097e-07,0.0423498429179585,0.127,0.069,0.00211207320236194
"MCCC2",1.63845855014638e-07,0.0423074962315217,0.147,0.085,0.00327691710029277
"MTERF4",1.08779594017871e-07,0.0422953631409639,0.213,0.137,0.00217559188035742
"NOL11",8.77176734057972e-10,0.0422691127252286,0.112,0.05,1.75435346811594e-05
"RRP36",2.38478161402225e-07,0.0422292689779756,0.187,0.117,0.00476956322804449
"FBXO34",1.06768077879911e-06,0.0422121800952259,0.239,0.161,0.0213536155759823
"NSD1",1.72390355977877e-07,0.0421969848258606,0.245,0.161,0.00344780711955754
"ITGB2-AS1",9.41156986005763e-07,0.0421672263651594,0.151,0.091,0.0188231397201153
"GPATCH2",5.40782187956163e-09,0.0420125756829087,0.162,0.089,0.000108156437591233
"TYW3",7.62331611708163e-08,0.0419689681809488,0.192,0.118,0.00152466322341633
"NF2",6.20702020188386e-10,0.0419484683827853,0.171,0.092,1.24140404037677e-05
"IL15RA",5.91949543763976e-07,0.0419346769755514,0.214,0.139,0.0118389908752795
"PSMG4",2.02341800512337e-08,0.0419224388891654,0.202,0.122,0.000404683601024674
"LYRM5",4.65085819643431e-08,0.0418687894921831,0.256,0.168,0.000930171639286862
"RHNO1",5.61063164541634e-07,0.0418618347249168,0.219,0.145,0.0112212632908327
"FOPNL",1.79401197059064e-07,0.041776225420201,0.192,0.12,0.00358802394118127
"DOHH",6.47001233953728e-08,0.0416936771179588,0.171,0.101,0.00129400246790746
"RCE1",6.31716881265399e-07,0.0416015693145269,0.222,0.147,0.012634337625308
"C8orf33",6.67731497833539e-08,0.0415933358831422,0.22,0.14,0.00133546299566708
"HUS1",2.1689713112502e-07,0.0415610286223701,0.211,0.135,0.0043379426225004
"SCRN1",1.05294984867977e-06,0.0415111986642206,0.127,0.073,0.0210589969735953
"STX18",5.97376722086127e-08,0.0415093566661474,0.243,0.157,0.00119475344417225
"TOX4",5.34302196883141e-10,0.0414642273094282,0.397,0.265,1.06860439376628e-05
"BCAT2",2.79312808544641e-08,0.0414620117456064,0.173,0.1,0.000558625617089281
"SUCLA2",1.96025579324685e-10,0.0414460944942106,0.152,0.076,3.92051158649369e-06
"SRFBP1",4.34662350926104e-07,0.0413880384678243,0.112,0.061,0.00869324701852207
"C18orf21",3.24374660099531e-07,0.0413693652676314,0.168,0.102,0.00648749320199062
"TMEM175",1.23713350013657e-06,0.0413610587191402,0.191,0.124,0.0247426700027313
"SRPK1",3.20988087295363e-08,0.0413564737585228,0.181,0.106,0.000641976174590727
"PPP2R5E",1.94191087323016e-06,0.0413509684921974,0.232,0.159,0.0388382174646032
"POLR3GL",8.96678758323383e-07,0.0413500305353384,0.472,0.353,0.0179335751664677
"RRAGA",1.6876936037723e-08,0.0413259707687121,0.311,0.206,0.00033753872075446
"HDAC10",6.08633667185275e-07,0.041316079355196,0.235,0.157,0.0121726733437055
"TTC19",1.28475707248503e-07,0.0412577509089012,0.29,0.196,0.00256951414497006
"QRSL1",7.0978794353235e-09,0.0412429963107797,0.12,0.059,0.00014195758870647
"ZNF326",8.31415210855348e-08,0.041200431252777,0.232,0.149,0.0016628304217107
"KCTD17",1.27088259194694e-08,0.041187859657474,0.214,0.13,0.000254176518389387
"HRAS",3.02056272060666e-08,0.0411751607679583,0.222,0.139,0.000604112544121332
"TBRG4",6.05772440948089e-07,0.0411640580356804,0.184,0.116,0.0121154488189618
"SRPRA",1.86611241279314e-08,0.0411486028427601,0.331,0.225,0.000373222482558628
"PEX10",6.61017082707759e-07,0.0411182938561997,0.184,0.117,0.0132203416541552
"COA6",1.8625395130787e-06,0.0411060294349079,0.435,0.324,0.037250790261574
"PINX1",1.83521619946026e-08,0.0410822781001348,0.102,0.048,0.000367043239892052
"ATP5S",2.84487676440559e-09,0.0410766725911242,0.241,0.148,5.68975352881117e-05
"RTF1",5.34839128765922e-07,0.0410281202588486,0.514,0.383,0.0106967825753184
"LAS1L",1.51695862077076e-09,0.0409823262174083,0.139,0.071,3.03391724154152e-05
"CSNK1G2",3.02025927684132e-07,0.0409753046096909,0.281,0.193,0.00604051855368264
"GTF3C5",2.05278585083945e-08,0.0409735917786605,0.156,0.087,0.00041055717016789
"CBR3",8.33523094319335e-07,0.0409260522623878,0.124,0.07,0.0166704618863867
"NMRAL1",1.7492642805369e-07,0.0408886610097896,0.33,0.229,0.00349852856107381
"SUZ12",1.62020143924917e-08,0.0408293550732533,0.234,0.148,0.000324040287849834
"PLRG1",3.81851037281576e-09,0.0406219672757051,0.179,0.102,7.63702074563152e-05
"CCZ1",4.01543259752232e-07,0.0406207389685628,0.281,0.194,0.00803086519504464
"SERGEF",1.55699852911438e-06,0.0405734256244418,0.156,0.097,0.0311399705822876
"YIPF1",8.30831409599231e-08,0.0405505472427905,0.237,0.153,0.00166166281919846
"RIOK1",6.95713699425247e-08,0.0405445654281047,0.145,0.081,0.00139142739885049
"C15orf57",1.25123301914321e-06,0.0405159287387693,0.295,0.21,0.0250246603828642
"NKAP",1.79599786497572e-06,0.0404616074894031,0.301,0.216,0.0359199572995144
"PEMT",1.5737138797914e-07,0.0404574311484328,0.176,0.108,0.00314742775958279
"TMEM192",2.9427246484095e-08,0.0404306039919614,0.182,0.109,0.000588544929681901
"ECI1",2.15762215551346e-09,0.0404251400256745,0.237,0.145,4.31524431102693e-05
"OTULIN",1.56687915136254e-06,0.0403646623973326,0.187,0.122,0.0313375830272508
"ACTR6",1.49454604546235e-09,0.0403310970469648,0.149,0.078,2.98909209092469e-05
"CEP63",1.12999391474031e-06,0.0403088836955047,0.173,0.11,0.0225998782948061
"ZMAT5",2.8559236926726e-08,0.0402469052719817,0.343,0.233,0.000571184738534519
"ZNF394",2.54186440289284e-07,0.0402322128966469,0.277,0.188,0.00508372880578568
"CYP20A1",1.44792407861441e-06,0.0400985520115804,0.298,0.21,0.0289584815722883
"ENDOG",5.79946435144518e-07,0.0400933801992034,0.12,0.067,0.0115989287028904
"RARS2",1.05044628695685e-07,0.0400239869207747,0.146,0.083,0.00210089257391369
"AP1M1",2.12334495641457e-08,0.039945704937617,0.308,0.206,0.000424668991282913
"TST",2.28450928248282e-06,0.0399423976743643,0.124,0.072,0.0456901856496565
"ZNF24",1.2270617752708e-08,0.0398645261929975,0.24,0.149,0.000245412355054159
"EIF2B2",4.43618774903001e-08,0.0398041564702837,0.194,0.118,0.000887237549806002
"COQ4",1.83833832069331e-06,0.0397529115299188,0.282,0.198,0.0367667664138663
"STYXL1",8.37746361673578e-08,0.0396810742708084,0.238,0.153,0.00167549272334716
"SAC3D1",1.14887113136439e-07,0.0396699139844782,0.143,0.081,0.00229774226272878
"DDX50",1.23798795746021e-08,0.0396682046204668,0.175,0.1,0.000247597591492042
"AGPAT1",5.70593139184488e-07,0.0396167358959525,0.239,0.16,0.0114118627836898
"CDKN2C",2.81340220336571e-07,0.0394710053454223,0.107,0.056,0.00562680440673142
"VRK1",8.00606364035917e-09,0.0393631859211457,0.149,0.081,0.000160121272807183
"CRLS1",3.60996793283054e-07,0.039341739998714,0.251,0.168,0.00721993586566108
"EIF2B5",2.65139322694711e-07,0.0393317805401339,0.201,0.128,0.00530278645389421
"CRBN",7.89057339113971e-07,0.0393243651775716,0.255,0.174,0.0157811467822794
"TBL2",2.64800379552084e-08,0.0391830456390122,0.155,0.088,0.000529600759104168
"COQ9",5.17661965082409e-07,0.0391686098958102,0.185,0.117,0.0103532393016482
"FUT8",2.45237244830268e-07,0.0391227829566188,0.127,0.07,0.00490474489660536
"CCDC91",8.90574948120248e-07,0.0391082844523662,0.29,0.202,0.017811498962405
"RBM19",1.66278931717955e-08,0.0390762495949175,0.13,0.068,0.00033255786343591
"CTB-50L17.10",3.63582864262479e-08,0.0390548911416979,0.189,0.113,0.000727165728524958
"ATF1",1.08867353238002e-07,0.0390480972097913,0.219,0.139,0.00217734706476005
"NETO2",2.44974687506077e-06,0.0390326991012053,0.104,0.058,0.0489949375012155
"POLG",1.10555870810053e-06,0.0389824452880026,0.182,0.116,0.0221111741620107
"TMEM206",2.19340173014397e-07,0.038976399710318,0.22,0.143,0.00438680346028794
"TGS1",2.29556162063489e-10,0.0389462964203761,0.172,0.091,4.59112324126978e-06
"GLUD1",3.66036211219253e-07,0.0389412815399935,0.521,0.386,0.00732072422438507
"IP6K1",1.5195336981304e-06,0.0389020951891759,0.149,0.091,0.0303906739626081
"BAD",1.89433587164664e-07,0.0388684318878467,0.426,0.311,0.00378867174329327
"POLR2C",2.19990727261517e-06,0.038839349613773,0.34,0.247,0.0439981454523035
"FAM65B",1.33356914435886e-06,0.0388329554131461,0.114,0.063,0.0266713828871772
"CHAMP1",2.42311315176489e-06,0.0388050408624979,0.127,0.075,0.0484622630352978
"NIT1",2.00977183923367e-06,0.0387959445844752,0.219,0.149,0.0401954367846735
"AKT2",1.03307194963415e-07,0.0386513528497417,0.223,0.141,0.00206614389926831
"TMEM218",4.21333941731368e-07,0.0385446814919024,0.211,0.137,0.00842667883462736
"RP11-545E17.3",1.06010636216005e-06,0.0385354832134778,0.193,0.126,0.021202127243201
"ATAD1",3.66387634844775e-07,0.0385269207124556,0.199,0.128,0.0073277526968955
"PRPF18",5.74970483020141e-08,0.0385257108808589,0.21,0.13,0.00114994096604028
"C1orf50",1.83542602185548e-06,0.0385116476042021,0.187,0.122,0.0367085204371096
"TNFAIP8L1",4.63604453760881e-07,0.0384661299615387,0.114,0.061,0.00927208907521762
"SNX14",2.56050643174302e-07,0.0384551298845558,0.263,0.176,0.00512101286348603
"ALG1",2.43893592338742e-08,0.0384450469305478,0.165,0.095,0.000487787184677484
"SLC39A13",4.43217329574485e-07,0.0383684179042861,0.222,0.145,0.0088643465914897
"SRBD1",2.89474333994946e-07,0.0382706181254082,0.127,0.071,0.00578948667989892
"ORAI1",1.2695256575686e-06,0.0382596324190968,0.387,0.282,0.0253905131513719
"AAR2",1.55280135327333e-07,0.0382403981433985,0.145,0.083,0.00310560270654667
"LMNB1",1.3266643421924e-07,0.0382259976438974,0.211,0.133,0.0026533286843848
"PHYKPL",2.02900896665382e-06,0.0381947735798234,0.313,0.225,0.0405801793330764
"ASMTL",5.26039990429885e-08,0.0381699974183571,0.266,0.176,0.00105207998085977
"FARSB",2.1565525004163e-09,0.0379415671234495,0.15,0.079,4.3131050008326e-05
"SMU1",2.80702153953459e-07,0.0379378993980759,0.255,0.171,0.00561404307906918
"METTL10",2.5752153098702e-08,0.0379145664445606,0.201,0.122,0.000515043061974041
"NRBP1",3.06813253730226e-07,0.0378709540661798,0.481,0.354,0.00613626507460453
"IMPA2",5.99872986911202e-08,0.0378563416931137,0.13,0.069,0.0011997459738224
"MTIF2",1.03260155405651e-07,0.0378491186208267,0.167,0.099,0.00206520310811302
"RBFA",4.56091904103807e-09,0.0378378603916394,0.166,0.093,9.12183808207613e-05
"RASSF2",1.29857450584262e-06,0.0378340419241812,0.318,0.225,0.0259714901168524
"MAP3K2",7.13863725018198e-07,0.0378253577468352,0.458,0.334,0.014277274500364
"ASB8",5.51336814612547e-08,0.037821946092427,0.156,0.09,0.00110267362922509
"SBNO1",1.08774075395453e-08,0.0378021285283491,0.249,0.157,0.000217548150790906
"TLK1",1.60269806914958e-06,0.0377382747911458,0.2,0.133,0.0320539613829916
"ZFYVE21",1.43425827403808e-06,0.0377040734462202,0.216,0.144,0.0286851654807617
"DDX10",6.14445740205685e-07,0.0376873264528617,0.115,0.063,0.0122889148041137
"OGFOD2",9.65720159842014e-09,0.0376590976100418,0.117,0.058,0.000193144031968403
"CCNL2",1.0534280784303e-06,0.0376272496194289,0.24,0.162,0.0210685615686061
"DEDD",2.52371012504272e-07,0.0376193471013046,0.186,0.115,0.00504742025008543
"ABT1",3.50228755270041e-07,0.0375581742984067,0.26,0.175,0.00700457510540082
"NSUN2",2.31695161910742e-07,0.0375103108103661,0.147,0.085,0.00463390323821484
"AP3B1",1.47274829270483e-08,0.037504017188262,0.291,0.193,0.000294549658540966
"ZNF622",8.17199313843181e-08,0.0374961115945023,0.333,0.231,0.00163439862768636
"HMCES",1.99025290974023e-09,0.0374852529358131,0.222,0.132,3.98050581948045e-05
"HSD17B7",1.78021854281072e-08,0.0374836163701126,0.124,0.063,0.000356043708562145
"JAGN1",1.60065336672073e-06,0.0374451654675726,0.329,0.233,0.0320130673344145
"KIF20B",8.52694999283456e-09,0.0373748428879731,0.124,0.062,0.000170538999856691
"YAF2",6.01771439675601e-08,0.0373541758817815,0.31,0.208,0.0012035428793512
"SYNJ2BP",3.11568477902537e-08,0.0373506353314179,0.139,0.076,0.000623136955805075
"CDC40",1.68280245179116e-07,0.0373132591823797,0.309,0.212,0.00336560490358233
"COPS7B",1.3369433753946e-06,0.0372088972782278,0.125,0.072,0.026738867507892
"CCDC59",2.9769541495855e-07,0.0371026669305039,0.432,0.314,0.005953908299171
"TCEB3",2.88344603743316e-07,0.0370991535553768,0.222,0.145,0.00576689207486633
"FARS2",1.60148151435936e-07,0.0370817682099836,0.162,0.096,0.00320296302871872
"SMUG1",1.19816158793217e-07,0.0370650745396353,0.237,0.154,0.00239632317586435
"GFM1",8.25789521403591e-08,0.0370461869947596,0.181,0.109,0.00165157904280718
"DCTN1",1.88835551261396e-06,0.0369715898427078,0.219,0.146,0.0377671102522791
"C16orf87",9.59369004975935e-07,0.0368997418451733,0.19,0.12,0.0191873800995187
"MVB12A",8.38701332465495e-07,0.0368856214044269,0.392,0.286,0.0167740266493099
"F8A1",3.82169496274205e-07,0.0368848374345206,0.26,0.175,0.00764338992548411
"TINF2",5.96396225566703e-08,0.0368490910877233,0.342,0.237,0.00119279245113341
"ZNF131",5.66283049449342e-07,0.0366250996470455,0.176,0.11,0.0113256609889868
"ESRRA",1.11154513296355e-06,0.036623347324982,0.205,0.134,0.0222309026592709
"NOP2",1.240715006255e-09,0.036618762698879,0.123,0.058,2.48143001251e-05
"LMF2",1.05003563291512e-06,0.0366159795420123,0.375,0.273,0.0210007126583024
"USP10",2.21706771213642e-08,0.0365607959643457,0.177,0.103,0.000443413542427284
"ZRANB2",3.96477776753073e-08,0.0365383055440993,0.269,0.174,0.000792955553506147
"WDR54",1.22846707369774e-06,0.0364792689913772,0.148,0.089,0.0245693414739548
"WDR70",4.54149552968461e-07,0.0364440897990841,0.179,0.11,0.00908299105936922
"NOA1",1.75497334415058e-06,0.0363780236129077,0.127,0.075,0.0350994668830116
"CLPB",6.0069049929293e-07,0.0363585576783144,0.139,0.082,0.0120138099858586
"CTU2",9.91814926912433e-07,0.0363091110037176,0.112,0.061,0.0198362985382487
"NTPCR",6.50390957750448e-07,0.0362955372697701,0.292,0.203,0.013007819155009
"TRADD",3.32050659538701e-07,0.0362716265620199,0.457,0.336,0.00664101319077401
"NSDHL",1.3169027348634e-07,0.0361722683727968,0.117,0.062,0.0026338054697268
"ILVBL",5.60850732917574e-09,0.036080062274444,0.247,0.154,0.000112170146583515
"WDR5",3.14156760883983e-08,0.0360143362455405,0.15,0.083,0.000628313521767966
"MEF2A",5.40286978697235e-07,0.0359164798775646,0.36,0.26,0.0108057395739447
"CFAP97",7.14942205106027e-07,0.0358837109878374,0.168,0.104,0.0142988441021205
"SART1",2.00193036660783e-06,0.0358652548738502,0.263,0.182,0.0400386073321567
"CAAP1",1.11130781965033e-06,0.0358309372651011,0.127,0.073,0.0222261563930065
"CCDC43",2.82266208349834e-07,0.0358085736074216,0.188,0.117,0.00564532416699668
"DUS3L",5.04352217991038e-07,0.035777293183409,0.118,0.065,0.0100870443598208
"MTFP1",1.85331348251483e-06,0.0357291180631906,0.113,0.063,0.0370662696502965
"MTFMT",1.56410957685664e-08,0.0357280845747634,0.118,0.059,0.000312821915371328
"LETM1",1.83457327884263e-08,0.0357213953923065,0.199,0.119,0.000366914655768526
"UBTF",5.67709096609736e-08,0.0357160763422711,0.193,0.118,0.00113541819321947
"PREP",6.06656330635404e-07,0.0357005313328286,0.124,0.07,0.0121331266127081
"WDR55",1.70255807303806e-07,0.0356083145656227,0.216,0.138,0.00340511614607611
"GALE",5.53376186056142e-08,0.0355894483212367,0.201,0.124,0.00110675237211228
"IARS",6.66808331079372e-07,0.0355886544610938,0.16,0.097,0.0133361666215874
"GEMIN6",2.2230830293454e-07,0.0355880161544985,0.136,0.077,0.0044461660586908
"NMD3",8.47728838851455e-07,0.0354443656794756,0.162,0.1,0.0169545767770291
"TMEM39B",1.08975292439626e-06,0.0354351796302135,0.161,0.1,0.0217950584879252
"ELP6",1.05043376009115e-08,0.0354237888644622,0.17,0.096,0.00021008675201823
"AIFM2",1.14014368521344e-06,0.0353459279962784,0.159,0.098,0.0228028737042687
"PIGU",2.80947689958701e-07,0.0353183593774677,0.105,0.054,0.00561895379917403
"RNF115",1.5421907077415e-06,0.0353168261226447,0.303,0.213,0.03084381415483
"TARDBP",8.54298626293531e-08,0.0351817585912821,0.284,0.19,0.00170859725258706
"FAM208A",9.37074918269669e-07,0.0351403088836914,0.151,0.091,0.0187414983653934
"PPIL1",6.00338707235538e-08,0.0350234956466473,0.134,0.073,0.00120067741447108
"THAP7",2.37434500771809e-07,0.0349829959578377,0.185,0.114,0.00474869001543618
"VPS33A",7.31801203650986e-08,0.0349789375046235,0.127,0.068,0.00146360240730197
"NTHL1",7.96896413548599e-08,0.0349718638035604,0.109,0.055,0.0015937928270972
"SFXN1",1.5429451350964e-06,0.0349617873591172,0.151,0.093,0.030858902701928
"TIPRL",4.34166471337735e-08,0.0349047711019437,0.437,0.313,0.000868332942675469
"HIBCH",1.31845940648869e-06,0.0348578942930483,0.124,0.071,0.0263691881297738
"PRKCA",1.06601961455502e-06,0.0348333385750682,0.185,0.118,0.0213203922911004
"SMPD2",2.22085983000473e-07,0.0346671469915645,0.143,0.082,0.00444171966000947
"PDRG1",1.40773874269905e-08,0.0346231126867538,0.193,0.114,0.00028154774853981
"FTSJ1",5.32314277194058e-09,0.0346049910049546,0.203,0.119,0.000106462855438812
"KDM5A",1.86220369893971e-06,0.0344959031943216,0.338,0.243,0.0372440739787943
"DHX30",1.59776287343919e-07,0.03449093989012,0.242,0.157,0.00319552574687839
"CLK4",4.20853965153932e-07,0.0344798046461577,0.156,0.093,0.00841707930307865
"SNAPC2",6.09678869368219e-07,0.0344694323962805,0.23,0.152,0.0121935773873644
"LRMP",1.10211369321515e-06,0.034468658299352,0.164,0.102,0.022042273864303
"VWA9",2.78380481647535e-08,0.0344422956154194,0.147,0.081,0.00055676096329507
"PHF3",1.64218781539526e-06,0.0344150765518634,0.223,0.149,0.0328437563079051
"ELAC2",1.45038520711363e-09,0.0343661322857913,0.149,0.077,2.90077041422725e-05
"RUSC1",1.3117053448566e-07,0.0343644197571529,0.165,0.097,0.0026234106897132
"EEFSEC",3.0930495995847e-07,0.0343459609485974,0.144,0.084,0.00618609919916939
"RFT1",7.56684782980589e-07,0.0343299225391689,0.156,0.095,0.0151336956596118
"ZNF22",4.19066854524944e-08,0.0342649315491685,0.172,0.1,0.000838133709049889
"KPNA3",1.01050006160691e-06,0.034247237759898,0.276,0.19,0.0202100012321382
"MED10",5.50911162163579e-07,0.0342416450308088,0.495,0.364,0.0110182232432716
"FRG1",2.9468503743091e-07,0.0342274111563822,0.443,0.322,0.00589370074861821
"MOCS2",1.57733650249887e-07,0.0341976268976876,0.231,0.15,0.00315467300499774
"BTF3L4",8.96593309754438e-07,0.0341766993272793,0.531,0.401,0.0179318661950888
"TACO1",2.37278487302343e-06,0.0341222474961207,0.155,0.096,0.0474556974604687
"CBR4",3.09702335196313e-08,0.0341162800762434,0.129,0.068,0.000619404670392626
"HTRA2",4.34498395320514e-07,0.0341100377226613,0.198,0.126,0.00868996790641029
"TMEM222",1.17909682072164e-06,0.0340210885144561,0.223,0.149,0.0235819364144329
"AGPAT5",7.54606565975478e-07,0.0338762703205275,0.111,0.059,0.0150921313195096
"CCDC84",2.28279325141116e-06,0.0338042206259378,0.121,0.07,0.0456558650282232
"RAD51AP1",6.19199272378339e-07,0.0338006024591714,0.135,0.077,0.0123839854475668
"PRCC",1.34978132202899e-06,0.0337634017772553,0.315,0.223,0.0269956264405798
"CENPC",3.29286421767948e-07,0.0337469256700111,0.148,0.085,0.00658572843535896
"LEO1",1.75838250183189e-07,0.0337467942473792,0.135,0.075,0.00351676500366379
"FN3KRP",4.47206738490317e-07,0.0337123628018207,0.17,0.104,0.00894413476980633
