"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UBE2H",0.016071893614168,0.00962678840829295,0.206,0.255,1
"ENG",0.0192592099828797,0.00961570302348369,0.482,0.578,1
"TMIGD3",0.345132410260988,0.00957384287090007,0.165,0.181,1
"PARP12",0.005984662294946,0.00951493066933029,0.258,0.321,1
"TBRG1",0.241532391717924,0.00950537271342622,0.276,0.31,1
"ANKRD11",0.00130650531918458,0.0094962470487977,0.356,0.448,1
"NBR1",0.083227086729082,0.00946699826775912,0.167,0.198,1
"MAN2B2",0.0776219613180939,0.00943792638273369,0.129,0.155,1
"SATB1",0.202527477935652,0.00942841896726687,0.397,0.444,1
"TWF1",0.00583545321486779,0.00941607034897846,0.171,0.221,1
"PHC2",0.00852350823616684,0.00941559219750354,0.196,0.247,1
"TRIOBP",0.00844298404245756,0.00938565670107661,0.161,0.205,1
"EOGT",0.154319763512771,0.00937814942726507,0.087,0.104,1
"RAB3GAP1",0.0111365706843314,0.00936125256839207,0.132,0.171,1
"SYF2",0.00629311131393509,0.00934578951692466,0.563,0.688,1
"TMEM248",0.000990203078548144,0.0092988276579018,0.403,0.51,1
"GCLC",0.00732055330308532,0.00929312458052428,0.168,0.216,1
"SLC25A53",0.0762467933009054,0.00927496801565507,0.081,0.101,1
"CRIP1",6.87479893788261e-05,0.00927488738771443,0.564,0.689,1
"ZMYM4",0.174813982633219,0.00919818735069647,0.085,0.101,1
"NEK9",0.343475203984348,0.00915855951467351,0.09,0.102,1
"FAM210B",0.010965732826895,0.00915740862629416,0.181,0.226,1
"BROX",0.00768384254535441,0.00914065598268704,0.216,0.271,1
"HINT3",0.0314670299624963,0.00912922237559513,0.145,0.181,1
"JOSD1",0.00439409681225154,0.00911369180063915,0.371,0.456,1
"USP16",0.000347318491320024,0.0090837116282142,0.365,0.473,1
"TTYH2",0.0600434543573678,0.00906794054255844,0.194,0.231,1
"LYSMD3",0.160603193445383,0.00906738711799705,0.089,0.106,1
"SPG11",0.0752657300813466,0.00906252014716707,0.122,0.148,1
"DDX5",0.4841110568907,0.00905957640370625,0.939,0.97,1
"ANKRD44",0.00289204814719892,0.00903056240247041,0.234,0.299,1
"ZCCHC8",0.00637298140194078,0.00901840174641741,0.101,0.136,1
"SLC11A2",0.000960826498114277,0.00901326641827621,0.201,0.266,1
"RNASEK",0.00136262846248478,0.00899470969402622,0.123,0.17,1
"C6orf106",0.00919421741042423,0.00891264107479409,0.163,0.209,1
"SLC25A24",0.036199263937083,0.00890379716592149,0.233,0.28,1
"NOTCH1",0.0776580943154996,0.0088946982507789,0.13,0.156,1
"SLFN5",0.021445569624237,0.0088910510474916,0.186,0.228,1
"ACAP2",0.0106401711969017,0.00888884227674724,0.315,0.386,1
"RHOB",0.371958782670142,0.00888716534335265,0.44,0.482,1
"CLSTN1",0.0229335922277404,0.00887546048208823,0.155,0.193,1
"SLC46A3",0.097440970030892,0.00887096118309871,0.12,0.145,1
"AGO1",0.0814839288467915,0.00879825255651837,0.089,0.11,1
"ZNF720",0.068386537907742,0.00879076567326981,0.09,0.112,1
"SUPT7L",0.0443917994589753,0.00876072018420124,0.153,0.186,1
"POM121",0.0558505025733463,0.00875544754665951,0.095,0.119,1
"MAP2K4",0.0597558784337596,0.00874963007108362,0.096,0.12,1
"ZNF672",0.0155873967121486,0.00872128575265144,0.165,0.208,1
"WWP2",0.023239547084076,0.00871212095416804,0.109,0.141,1
"DHRS1",0.0750622781367514,0.0086994889606304,0.111,0.136,1
"TMEM106A",0.104686547511929,0.00868753712544135,0.208,0.242,1
"SDE2",0.00559886992694653,0.00866710076395247,0.131,0.171,1
"TLK2",0.0501469125174505,0.00866445319848352,0.105,0.132,1
"CRTAP",0.00333223469757409,0.00863927065007974,0.369,0.462,1
"CANT1",0.0144382484383065,0.00862322351918007,0.139,0.179,1
"PPP6R2",0.00375491224346669,0.00861674338386417,0.134,0.178,1
"UTP23",0.0404817903900171,0.00859472755683979,0.116,0.146,1
"USP4",0.00484780086275179,0.00859280153942527,0.169,0.22,1
"MAML1",0.100299078841167,0.00858627339759138,0.099,0.12,1
"UNC13D",0.00433690224435286,0.00857247667210831,0.212,0.273,1
"IQSEC1",0.023237766524088,0.00856107370045847,0.192,0.234,1
"CCNG2",0.187047599143911,0.00854134021605824,0.151,0.173,1
"CHML",0.0231795802928203,0.00852072962773595,0.091,0.12,1
"C4orf48",0.0466926953491489,0.00850809852184864,0.69,0.811,1
"RP11-489E7.4",0.169425697643758,0.00842762037967766,0.102,0.12,1
"RHOT1",0.000992637588603874,0.00840626402487069,0.167,0.226,1
"RAB3GAP2",0.125530195767437,0.00835926905126254,0.089,0.108,1
"TP53I11",0.0238039883177799,0.00833920451598058,0.11,0.142,1
"TCEB2",0.189287094464595,0.00831477354925081,0.941,0.978,1
"STARD3NL",0.00687703328174229,0.00830952469996216,0.389,0.478,1
"WAC",0.0228108086667563,0.00830123778998382,0.36,0.433,1
"KRAS",0.000365857461272797,0.00827814144669214,0.282,0.367,1
"UBE2R2",0.0023993441385937,0.00827130417563526,0.375,0.474,1
"USP34",0.0107512165435577,0.0082196829577654,0.198,0.25,1
"NRM",0.019458268932134,0.00819683303017543,0.108,0.139,1
"GAPVD1",0.00104591049657479,0.00819149507421735,0.137,0.188,1
"SERINC5",0.00323692785870201,0.00816639093091787,0.228,0.289,1
"METTL15",0.207390865006298,0.00808874323118489,0.127,0.146,1
"RFFL",0.255123546137376,0.00808370470450678,0.094,0.108,1
"RABGAP1",0.129150623840003,0.00807528702042586,0.095,0.114,1
"AGO2",0.00149412698578803,0.00807099841010783,0.264,0.339,1
"ETV6",0.00129901568491443,0.00803984317322226,0.352,0.452,1
"AK1",0.0297294588870722,0.00803309240242049,0.087,0.114,1
"DYNC1LI2",0.0197037198170369,0.00797680391070096,0.156,0.196,1
"NSMCE2",0.000979187471823284,0.00796720050004995,0.219,0.289,1
"ZNF430",0.0395174209089383,0.00796621842307799,0.109,0.136,1
"SLC41A2",0.12709778544603,0.00792952318835596,0.158,0.185,1
"CCDC47",0.0286335196669911,0.00792448051218109,0.383,0.447,1
"SAYSD1",0.00334608171808981,0.00791609450145359,0.108,0.147,1
"KRT6B",0.0160411403550386,0.00788907669040345,0.116,0.151,1
"RBBP5",0.127185003983628,0.0078038411436796,0.089,0.107,1
"PDCD4",0.0132192348621951,0.00777582022755702,0.266,0.323,1
"RBM15B",0.0202914390785821,0.00775473436412706,0.104,0.135,1
"GBA",0.0433226187407298,0.00774255623556885,0.331,0.386,1
"WBP2",0.109131249804479,0.00773766642288021,0.527,0.618,1
"PTP4A1",0.0778184769325827,0.00773736516393697,0.505,0.592,1
"ATXN7L3B",0.0113544883455151,0.00770980988791588,0.091,0.121,1
"PRRC2B",0.0351355479482524,0.00765317194202428,0.138,0.171,1
"CATSPER1",0.0382022424891639,0.00758671133990046,0.089,0.115,1
"ACBD5",0.132066461336242,0.00758151212600078,0.139,0.162,1
"MAP3K5",0.119037472858794,0.00756087190615751,0.11,0.131,1
"RBM12",0.0105500287362817,0.00753474335525423,0.113,0.149,1
"ZBTB4",0.0232697262751874,0.00752365483749667,0.139,0.176,1
"TMEM8A",0.0242946564419998,0.00751331175573133,0.184,0.225,1
"MORC3",0.0532006967542816,0.00750525390083026,0.151,0.182,1
"SOS1",0.203561685350432,0.00742815200304926,0.087,0.102,1
"TOP1",0.0223235108076571,0.00738475885385415,0.496,0.585,1
"EXT2",0.0396107752422614,0.00738212583224138,0.104,0.132,1
"RELA",0.00394378607541325,0.00737304458167376,0.243,0.305,1
"RC3H2",0.0204359941697636,0.00736166406456992,0.124,0.158,1
"VAV1",0.000443996080924326,0.00733602370848296,0.234,0.306,1
"TM9SF4",0.00308224855952317,0.00733422013237742,0.147,0.194,1
"RP1-313I6.12",0.0380756797628271,0.00726569891446341,0.089,0.114,1
"MYO1E",0.00740806206185717,0.00726493043085299,0.159,0.204,1
"C1orf21",0.00195374264824431,0.00725661007437928,0.153,0.203,1
"STRN4",0.0260849072410653,0.00722506274362987,0.096,0.125,1
"PLA2G15",0.00826844510695808,0.00719907986133408,0.186,0.236,1
"EXOC6",0.0865411668695963,0.0071954077206046,0.09,0.111,1
"ERF",0.115020835416302,0.00717185142912927,0.132,0.155,1
"GPD2",0.0490874843689933,0.00712904138472986,0.127,0.156,1
"CYBRD1",0.0227597348915869,0.00708485372479115,0.152,0.19,1
"NRAS",0.00268680347700866,0.00708223667128,0.256,0.326,1
"CLUH",0.0251810343041005,0.00704688639935047,0.082,0.108,1
"OSGIN2",0.0483867425522259,0.00704613769916893,0.118,0.147,1
"MKL1",0.00907386762130235,0.00703651630559785,0.1,0.134,1
"CWF19L2",0.142898613791148,0.00702544343356704,0.131,0.154,1
"ATP6V1F",0.735659812519304,0.00701468476970124,0.96,0.984,1
"CCNYL1",0.0694162038728121,0.00696573778883258,0.142,0.171,1
"KMT5A",0.0386909757703956,0.00694695493954309,0.094,0.12,1
"KMT5B",0.0258693847427191,0.00692340368369321,0.109,0.139,1
"TWSG1",0.0998799609978861,0.00691066899799792,0.123,0.147,1
"ALDH3B1",0.0141465815925957,0.00687955042230348,0.177,0.222,1
"DIAPH2",0.0215667565890342,0.00685961926638165,0.118,0.151,1
"PANK3",0.0044478998377192,0.00683747082136235,0.131,0.175,1
"DDB1",0.0979310915930436,0.00682954168463368,0.301,0.35,1
"IKBKB",0.0821146748102047,0.00677740004928626,0.125,0.15,1
"AZI2",0.00164390208058805,0.00673872276562287,0.259,0.332,1
"HECA",0.0276072205001574,0.00672640017332038,0.227,0.274,1
"OTUD5",0.00415506202982065,0.00671989865038072,0.19,0.246,1
"OSBPL8",0.00160276415805077,0.00671282571505916,0.453,0.553,1
"PHF12",0.0636644297075395,0.00667931100158863,0.081,0.103,1
"CNOT3",0.0649234377099827,0.00661272210078551,0.098,0.123,1
"AP5B1",0.0280933643478452,0.0065889961790159,0.162,0.199,1
"TOR1AIP1",0.0101134625434704,0.00651110317163139,0.167,0.211,1
"XPO6",0.00395478178390616,0.0064875059403722,0.172,0.223,1
"PARP14",0.00439917170191397,0.00647978128217253,0.366,0.45,1
"S100A13",0.00847165000884243,0.00647753321219235,0.238,0.293,1
"ADGRE5",0.0297165536525118,0.00647642861738895,0.504,0.583,1
"CLCN3",0.00024543201857126,0.00639312741296275,0.113,0.165,1
"DNASE1L1",0.0134906670491169,0.00638769432573746,0.201,0.246,1
"HOOK3",0.000765364920033386,0.00638394170717882,0.266,0.342,1
"PPM1D",0.0225171089736375,0.00637074818966341,0.087,0.115,1
"TMEM170A",0.00235500962306457,0.00633384129796377,0.245,0.312,1
"PITPNB",3.3338118901967e-05,0.00629908710641913,0.173,0.246,0.666762378039341
"CTNNBL1",0.00411905903168347,0.00628201220758162,0.335,0.418,1
"ICOSLG",0.0287587900231233,0.00626908308776844,0.139,0.173,1
"PYGB",0.00113725990905227,0.0062549748272939,0.114,0.16,1
"RANBP9",0.0122259657274852,0.00624483503663925,0.135,0.174,1
"HOOK2",0.0305830875065659,0.00622413305621475,0.106,0.135,1
"PATL1",0.00150834397457168,0.00622282250670919,0.172,0.228,1
"NDST1",0.120938718686013,0.0061917949353173,0.083,0.1,1
"PRKD2",0.0295451978288115,0.00617521700173292,0.078,0.102,1
"NUP153",0.00847241139888666,0.00615228630526808,0.09,0.123,1
"MICA",0.02497848545982,0.00614573273582963,0.107,0.138,1
"TMEM68",0.175443566107793,0.00607729720049247,0.084,0.1,1
"FOXP1",0.00152269929356347,0.0060211142253821,0.276,0.35,1
"BPGM",0.00558560909061042,0.00601675711437311,0.118,0.158,1
"ING1",0.00401417256353888,0.0059912924518942,0.111,0.15,1
"USP22",0.024058736377573,0.00597481304818043,0.203,0.247,1
"BCL11A",0.119407319035682,0.00597347602275689,0.118,0.14,1
"ID1",0.00391451559128292,0.0059598409387252,0.106,0.143,1
"SLC39A7",0.000306427410686751,0.00595473757515624,0.221,0.296,1
"BOD1L1",0.014637967036644,0.00592753252850939,0.142,0.18,1
"PPP1R10",0.0183259724755387,0.0059144468371079,0.299,0.354,1
"PLXNA1",0.0585400063441572,0.00589555907439501,0.079,0.1,1
"CYB561A3",0.00956855502070616,0.00587983401695469,0.346,0.423,1
"GTF2I",0.0232473730970589,0.0058481193165823,0.295,0.354,1
"KLF7",0.0384512318749149,0.00584399923995044,0.125,0.155,1
"PREX1",0.00417159956763492,0.00582087864795339,0.316,0.395,1
"FGD5-AS1",0.0822414368161157,0.00580608863344095,0.239,0.277,1
"OSBPL1A",0.0647531286768539,0.00578128397600125,0.165,0.197,1
"EMP2",0.167474865272002,0.0057316801317025,0.118,0.138,1
"EFR3A",0.0384882148728503,0.00571048792552437,0.215,0.257,1
"VAPB",0.00242092827771596,0.0057020227555864,0.116,0.159,1
"ALG12",0.0768161087226028,0.00569875681911201,0.081,0.101,1
"WWP1",0.095451274284343,0.00569483625827144,0.135,0.161,1
"SYAP1",0.0139116485369839,0.00563290776964109,0.565,0.673,1
"IL6ST",0.0376631119436281,0.00560934259894197,0.216,0.257,1
"GATAD2A",0.00953359149410874,0.00558711623996835,0.163,0.208,1
"MOB2",0.0010804894191198,0.00555927627636979,0.191,0.254,1
"CIITA",0.0146100588154495,0.00554426596935276,0.228,0.28,1
"CEP68",0.0854816862705423,0.00553488447494174,0.112,0.136,1
"RAB5B",0.019656438342138,0.0055315499519637,0.204,0.251,1
"IL1R2",0.0139488138763248,0.00552157800430175,0.225,0.275,1
"TBC1D5",0.0372254055668699,0.005466471798064,0.143,0.175,1
"PLEK",0.64906812641651,0.00544227377504569,0.765,0.816,1
"ZBTB17",0.0502810291920555,0.00539838206636142,0.109,0.135,1
"TNFRSF1A",0.0126916651056213,0.00539204193217913,0.477,0.573,1
"RBMS2",0.190836112423709,0.00537010659649112,0.091,0.107,1
"MAN1A1",0.0194085507954051,0.0053694893934243,0.176,0.22,1
"POLR3C",0.0558275562148937,0.00536200540973489,0.083,0.105,1
"SLC39A11",0.0491006251363902,0.00534628763182138,0.196,0.237,1
"MYL6",0.922618853335882,0.00529998426736,0.999,0.999,1
"CCDC93",0.00158595029703442,0.00529641678804191,0.106,0.148,1
"HECTD1",0.0231329074092976,0.00526143356526676,0.269,0.325,1
"UBR5",0.00357007441874081,0.0051741902372642,0.145,0.191,1
"POLDIP3",0.00952423999458936,0.00513052488627469,0.172,0.216,1
"NFE2L1",0.00263162437420569,0.00511358040004595,0.175,0.229,1
"NUDCD3",0.0296704159559391,0.00506911236365201,0.094,0.121,1
"ZBTB7A",0.000777707031160288,0.00504588340492895,0.249,0.321,1
"CYB5R4",0.00081875335773947,0.00498409881452277,0.316,0.408,1
"TRIM69",0.026936950482876,0.00496718436783078,0.232,0.28,1
"CNBD2",0.13971542809984,0.0049608553326468,0.087,0.104,1
"RUFY3",0.0756038675497105,0.00495886968934055,0.087,0.107,1
"FAM20C",0.302891394182269,0.00494755527241819,0.214,0.239,1
"ARFRP1",0.000150191190129045,0.00490341749374407,0.196,0.268,1
"P3H1",0.0138083374548995,0.00488607852652916,0.086,0.115,1
"TMEM176A",0.431257664681618,0.00488305327278082,0.684,0.729,1
"CLTC",0.0114319741015793,0.00488060598119111,0.398,0.479,1
"PKNOX1",0.0632547762972778,0.00487036983089731,0.1,0.124,1
"SPRYD3",0.0400322586853076,0.00485745057577894,0.087,0.112,1
"GTF3C1",0.0168334167751535,0.00482191773812443,0.085,0.113,1
"NMB",0.19114154002356,0.0047302142833674,0.117,0.136,1
"HSBP1L1",0.0415974908384673,0.00469185858677004,0.149,0.182,1
"TAOK3",0.0189140529143082,0.00466027989096163,0.476,0.571,1
"IQSEC2",0.0412717125375614,0.00464577292678486,0.108,0.135,1
"YTHDC1",0.00866111979805952,0.00462330661635391,0.306,0.375,1
"HTT",0.00301876984059661,0.00461685699542996,0.159,0.21,1
"SEC16A",0.00619976429677434,0.00461106495525676,0.112,0.149,1
"KIAA1109",0.190839834172072,0.00460798001540941,0.11,0.127,1
"MEF2D",0.0226757634043443,0.00460625297445033,0.276,0.33,1
"TFDP2",0.0118835305338284,0.0046032317720352,0.212,0.263,1
"TMEM185B",0.00371603204095289,0.0045562180325518,0.116,0.158,1
"CSNK1E",0.00435938260049767,0.00452754589404775,0.117,0.158,1
"ERO1B",0.0494940126233179,0.00452517643667763,0.099,0.124,1
"CDKN1B",0.00261530578760557,0.00448435274527764,0.243,0.305,1
"PRPF3",0.108229636829106,0.00447225312971145,0.081,0.1,1
"PCBP1",0.137583162920796,0.00447032757897503,0.862,0.931,1
"IRF5",0.00464787430113007,0.00444466503677377,0.135,0.179,1
"XKR8",0.000322891800374344,0.00443823358229374,0.066,0.104,1
"FAM20A",0.0260333362128419,0.00438171925214356,0.171,0.208,1
"NUDT18",0.134349196615428,0.0043748136766233,0.095,0.114,1
"CDC37L1",0.00775803800283687,0.00437036617509114,0.096,0.13,1
"SOCS1",0.0106654756695785,0.00436918987688689,0.25,0.304,1
"PLCB2",0.143317081341735,0.00434766395927019,0.163,0.188,1
"TMEM87B",0.0272444730900375,0.0043276290950704,0.163,0.2,1
"CD69",6.09098668845175e-05,0.00429136994466939,0.259,0.341,1
"GNPTG",0.0114598213234174,0.0042750923579748,0.304,0.368,1
"BRD7",0.0136327088678384,0.0042591753701697,0.186,0.229,1
"VHL",0.0251055069151834,0.00423299687145395,0.135,0.169,1
"MTMR6",0.00627618682204447,0.00421121546203601,0.206,0.261,1
"PDCD6IP",0.0121966468523597,0.00420902950710195,0.337,0.412,1
"DCAF6",0.0399931421010158,0.00414673937932619,0.151,0.185,1
"OTUD6B-AS1",0.0133209374790128,0.00413471251443681,0.176,0.22,1
"BTN3A1",0.178591485373298,0.00412241713894164,0.095,0.111,1
"NUDT4",0.0033680175705419,0.00411717438747983,0.204,0.261,1
"TVP23A",0.0560878003266139,0.00411315190121891,0.141,0.17,1
"ARID2",0.034940068015884,0.00410308336809014,0.093,0.118,1
"ST3GAL4",0.0111163698704703,0.00405392368810123,0.106,0.139,1
"HERC3",0.00575517812706639,0.00405174282365489,0.075,0.105,1
"RFTN1",0.0276039290836328,0.00391459803229954,0.24,0.286,1
"PNPLA2",0.00356085085294503,0.00391326704860678,0.275,0.344,1
"PPFIBP2",0.209502817065487,0.00391199477208906,0.087,0.101,1
"IL10RB",0.124743655226975,0.00390841269363196,0.477,0.549,1
"ZNF721",0.0127501740003524,0.00387451382124436,0.095,0.126,1
"PLD2",0.0381311978150935,0.00386622783116448,0.083,0.107,1
"FAM126B",0.0175947863150564,0.00384004077967923,0.114,0.149,1
"TANGO2",0.00669301037318264,0.0037688193350747,0.15,0.193,1
"BTN2A2",0.0991285010389354,0.00374655414167721,0.112,0.135,1
"SLF2",0.0324271875520375,0.00371992957805016,0.085,0.11,1
"UBALD1",0.0142819918250014,0.00368439108133461,0.141,0.179,1
"ODF2",0.000487454799504561,0.00367523133392043,0.07,0.109,1
"NR4A3",0.102897065355579,0.00365388336347428,0.632,0.698,1
"ANKFY1",0.211639946105561,0.00365325201843035,0.105,0.122,1
"SELPLG",0.0197364952633997,0.00365325181336962,0.294,0.354,1
"ABCC1",0.0767704643351527,0.00363862654585004,0.124,0.151,1
"CHP1",0.0349290705580151,0.00361295471038103,0.43,0.509,1
"WDR59",0.0413738666420116,0.00359898325870592,0.098,0.124,1
"KMT2E",0.0501634301344578,0.00359849306640492,0.557,0.652,1
"R3HDM1",0.00847372203998949,0.00354566207679083,0.085,0.116,1
"ABL1",0.0355992735487664,0.00351692475528384,0.091,0.116,1
"ZNF638",0.344206657128186,0.00351345905108852,0.165,0.183,1
"SCPEP1",0.000280279255069798,0.00351098578358844,0.539,0.672,1
"CXCL16",0.884449814015152,0.00350759426632719,0.818,0.87,1
"TXNL4B",0.0321598816876865,0.00350517441764706,0.083,0.107,1
"CCNL1",0.255544770655403,0.00348732813207886,0.689,0.777,1
"SFPQ",0.010879150729583,0.00348125318624559,0.65,0.745,1
"C15orf39",0.0135208394716418,0.00347213116188741,0.094,0.124,1
"QPCT",0.00723660590926917,0.00346439229765982,0.194,0.243,1
"NF1",0.140854387714343,0.00343898331378878,0.149,0.173,1
"SLC30A9",0.0455876381243519,0.00341206793698226,0.134,0.164,1
"TMEM259",0.0671519659229871,0.00339162180440167,0.346,0.408,1
"TMX3",0.0330554918643945,0.00337709993975427,0.145,0.178,1
"MFSD3",0.0211970163759696,0.00335656821833527,0.08,0.106,1
"FBRSL1",0.0707543850795414,0.00334393054097744,0.086,0.107,1
"VASH1",0.00325100310808256,0.00333595819539456,0.266,0.333,1
"RPPH1",0.0156570556164857,0.00330611737096431,0.12,0.155,1
"ATAD2B",0.016976298188021,0.00326579211178549,0.077,0.103,1
"GCLM",0.00922473219460711,0.00325949655055474,0.122,0.159,1
"ACTN4",0.0013476648645384,0.003252672618694,0.399,0.497,1
"DUSP3",0.00908578932975864,0.00323037917219315,0.403,0.487,1
"GOLGA5",0.022533726530508,0.00322756119394843,0.09,0.118,1
"HERPUD1",0.671767907014559,0.00321477784512347,0.744,0.792,1
"USB1",0.000702868840870798,0.00320306932600273,0.28,0.364,1
"KIAA0907",0.0286778304805312,0.00318675352595776,0.106,0.135,1
"EPC1",0.015015848884916,0.00316011807321115,0.351,0.421,1
"MAN2A2",0.221288849458186,0.0031270415674671,0.091,0.106,1
"CTD-2336O2.1",0.0039427394555857,0.00311554636075184,0.289,0.364,1
"RNF146",0.0192228127238318,0.00309797174340251,0.104,0.134,1
"FAM131A",0.0160010905471416,0.00309711683248044,0.079,0.106,1
"NAT9",0.0283281915307127,0.00309079740323136,0.083,0.107,1
"PQLC1",0.021754043832232,0.0030854689447653,0.28,0.334,1
"MAN2C1",0.0116123537985793,0.0030336417783827,0.147,0.188,1
"GBF1",0.0380339010549482,0.00302458185810628,0.087,0.111,1
"MBTPS1",0.0261010706300268,0.00299197114639949,0.122,0.155,1
"STK19",0.0248458864033485,0.00296484065534849,0.121,0.152,1
"RXRB",0.00316353416774481,0.00295076109258767,0.1,0.14,1
"NACC1",0.0305672769607386,0.00293678335821071,0.132,0.165,1
"ACTR8",0.0219710538680574,0.00291509133209114,0.075,0.1,1
"RIPK2",0.00016405772962857,0.00283086914009811,0.401,0.507,1
"ZFC3H1",0.000186443488458634,0.00281951663065369,0.141,0.201,1
"GMFB",0.000275727130537766,0.00281847054970058,0.249,0.328,1
"GIGYF2",0.00505747777188435,0.0027680665628379,0.112,0.15,1
"ZNF652",0.0382445694619095,0.00274818055783271,0.079,0.103,1
"BLOC1S6",0.000926428487189943,0.00274031231109118,0.307,0.397,1
"KATNA1",0.00178957850025133,0.00273650707112628,0.096,0.136,1
"ARFGEF1",0.0607475717762744,0.00268933826814038,0.113,0.139,1
"COPS2",0.000798642630394173,0.00266844629421414,0.216,0.283,1
"ARID1B",0.334868550684979,0.00265934017188937,0.116,0.129,1
"PEX14",0.0336900732676653,0.00264840284607759,0.098,0.125,1
"SH3GLB2",0.00261643535379794,0.00264760002040879,0.102,0.142,1
"SLC25A13",0.00535947667124376,0.002645875649262,0.085,0.118,1
"HHEX",0.0344585671474844,0.00262223537435133,0.1,0.127,1
"PKIG",0.0663092960589038,0.00261661315568749,0.08,0.101,1
"TSPAN33",0.187789630224657,0.00261014148023353,0.309,0.348,1
"DAPK3",0.00127276409042618,0.0025951652531602,0.137,0.188,1
"ATF2",0.00931891413298703,0.0025896383375035,0.127,0.165,1
"USP47",0.00267454139499401,0.00258386893860604,0.159,0.209,1
"ANAPC2",0.00561644452462906,0.00255568073109233,0.093,0.127,1
"SMPD4",0.0231332280989376,0.00254474436309184,0.088,0.115,1
"CHERP",0.015129443962408,0.00254277863614771,0.114,0.147,1
"ZFAND6",0.000492769477783591,0.00249185918119454,0.477,0.595,1
"RP11-680A11.5",0.000793277116842598,0.00248663124866634,0.065,0.101,1
"S100A14",0.024031044327697,0.00248289927990786,0.112,0.144,1
"IFNAR1",0.0343974209205184,0.00247779897946721,0.395,0.466,1
"CTSF",0.175201500415857,0.00246713406060202,0.087,0.103,1
"TTC7A",0.00120263550470821,0.00244609547434158,0.173,0.229,1
"SPG20",8.46409748737045e-05,0.00243445042375201,0.213,0.292,1
"GZMK",0.344850661193948,0.00241988224122805,0.091,0.101,1
"DOCK5",0.00190212441806417,0.00238641500920664,0.145,0.195,1
"MIR4458HG",0.170841864703453,0.00237725303643566,0.114,0.133,1
"MGAT2",0.000916459622951432,0.00237614879723164,0.221,0.287,1
"MAGT1",0.0108268881182651,0.00234542990706915,0.285,0.348,1
"TYK2",0.000200315970406101,0.00229441353513368,0.161,0.225,1
"SEC14L1",0.00934018828010308,0.00229031537841862,0.409,0.495,1
"STX16",0.00681968216909221,0.00227430416161387,0.161,0.204,1
"MPPE1",0.0109919463721569,0.0022565543908411,0.176,0.222,1
"KIAA1715",0.0186930349001298,0.0022537847236395,0.101,0.131,1
"LPIN2",0.00130310727773776,0.00224278940500336,0.153,0.205,1
"SLC35E1",0.0126527439755013,0.00223445035327016,0.139,0.177,1
"IQGAP2",0.0437547881807205,0.00222152891864813,0.373,0.43,1
"SOCS2",0.0454062212495404,0.00221784815614445,0.098,0.124,1
"TOB2",0.0014768958962541,0.0022153860546687,0.256,0.324,1
"PLEKHA2",0.00279495128717086,0.00217192380940201,0.289,0.364,1
"UFM1",0.000613487849066315,0.00216662407821366,0.475,0.599,1
"PIK3C3",0.0301252807391006,0.00216330144606967,0.09,0.117,1
"C1orf27",0.00619369982830314,0.0021399693542881,0.085,0.117,1
"ZMIZ2",0.00811723564328644,0.00212740590330024,0.161,0.207,1
"CCNT1",0.125242214298912,0.00212453976529148,0.108,0.128,1
"ZNF592",0.0264342540732366,0.00212306453091085,0.099,0.127,1
"DHRS7B",0.0659006797978713,0.00211922023276281,0.144,0.173,1
"B3GALT4",0.0344627047735802,0.00211435531610502,0.143,0.176,1
"MED14",0.0921069154517468,0.00210021668385769,0.087,0.106,1
"ELOF1",0.000184135682066663,0.0020656977411706,0.369,0.478,1
"KIAA0196",0.00372143259916432,0.00205140352703945,0.118,0.16,1
"LY9",0.0160898225680697,0.00203966747703276,0.086,0.114,1
"ZNF830",0.0126936518054991,0.00203672672146805,0.087,0.117,1
"EPN1",0.00734625403895427,0.00200410773205184,0.374,0.466,1
"KAT6A",0.00833753297519093,0.00199783867022021,0.144,0.186,1
"DDX23",0.000577592396713103,0.00198459046592298,0.104,0.151,1
"LILRA6",0.0533679894278986,0.00198135745934033,0.11,0.136,1
"UBE3A",0.00155213523968207,0.00197781630358518,0.224,0.289,1
"ELF4",0.0603478914892272,0.00193570318711907,0.082,0.103,1
"ARSD",0.0799992855032522,0.00193449947742605,0.12,0.144,1
"PHRF1",0.059461619210648,0.00193319817125984,0.081,0.103,1
"CHPF2",0.00406217887516493,0.00192603706872183,0.137,0.181,1
"CAST",0.0150988679687286,0.00192161306218819,0.525,0.62,1
"TNPO3",0.0100132771858991,0.0018527535149869,0.132,0.169,1
"KLHL18",0.00154249930926479,0.00184754358236489,0.122,0.167,1
"RGL2",0.0498001816903311,0.00183128529246362,0.132,0.159,1
"NCKAP5L",0.0722642013130025,0.00181490173757073,0.115,0.139,1
"FAM174A",0.00671996109789638,0.00178666836673452,0.153,0.197,1
"KAT5",6.25695062739423e-05,0.00177503130010906,0.181,0.254,1
"IL16",0.113177783636168,0.0017645138826467,0.172,0.199,1
"MCFD2",0.000971629843700171,0.00176230826408696,0.313,0.399,1
"PNMA1",0.0238667865962519,0.00172350333292776,0.084,0.11,1
"BSDC1",0.00383888974418787,0.0016951005524822,0.164,0.214,1
"UBR2",0.0053415489146593,0.00165076987099,0.097,0.132,1
"ASXL1",0.000381680538472162,0.00164507951741086,0.174,0.237,1
"NTAN1",0.0225892794936115,0.00161507193090693,0.41,0.482,1
