"Feature","Comparison","Group","Method","EffectSize","EffectSize_type","Z_statistic","P.unadj","P.adj","Significance"
"Prevotellaceae_UCG-001","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,0.456056540250256,"ns"
"Alistipes","DB_Control - DB_Treated","DB_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",0.7454,0.456056540250256,0.456056540250256,"ns"
"Alistipes","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,0.684084810375384,"ns"
"Bacillus","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,1,"ns"
"Rikenellaceae_RC9_gut_group","DB_Control - DB_Treated","DB_Treated","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,1,"ns"
"Brevibacillus","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,1,"ns"
"Ruminococcus","DB_Control - DB_Treated","DB_Treated","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,1,"ns"
"Incertae_Sedis","DB_Treated - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,1,"ns"
"Monoglobus","DB_Control - WT_Control","DB_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",0.7454,0.456056540250256,0.684084810375384,"ns"
"Negativibacillus","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,0.684084810375384,"ns"
"Others","DB_Control - WT_Control","WT_Control","Dunn",0.2485,"r (|Z|/sqrt(N))",-0.7454,0.456056540250256,0.684084810375384,"ns"
"NK4A214_group","DB_Control - DB_Treated","DB_Control","Dunn",0.2255,"r (|Z|/sqrt(N))",0.6765,0.498735035366122,1,"ns"
"Rodentibacter","DB_Control - WT_Control","DB_Control","Dunn",0.2177,"r (|Z|/sqrt(N))",0.6532,0.513629113393124,1,"ns"
"Prevotella","DB_Control - DB_Treated","DB_Treated","Dunn",0.2177,"r (|Z|/sqrt(N))",-0.6532,0.513629113393124,0.770443670089686,"ns"
"Acetatifactor","DB_Control - DB_Treated","DB_Control","Dunn",0.2066,"r (|Z|/sqrt(N))",0.6199,0.535303597246301,0.535303597246301,"ns"
"Chryseobacterium","DB_Treated - WT_Control","DB_Treated","Dunn",0.2022,"r (|Z|/sqrt(N))",0.6065,0.544197098267806,0.544197098267806,"ns"
"Turicibacter","DB_Control - WT_Control","DB_Control","Dunn",0.2022,"r (|Z|/sqrt(N))",0.6065,0.544197098267807,0.81629564740171,"ns"
"UCG-009","DB_Control - DB_Treated","DB_Treated","Dunn",0.2004,"r (|Z|/sqrt(N))",-0.6013,0.547628987109314,0.821443480663971,"ns"
"UCG-009","DB_Treated - WT_Control","WT_Control","Dunn",0.2004,"r (|Z|/sqrt(N))",-0.6013,0.547628987109314,0.547628987109314,"ns"
"ASF356","DB_Treated - WT_Control","WT_Control","Dunn",0.1996,"r (|Z|/sqrt(N))",-0.5988,0.549316299084713,0.549316299084713,"ns"
"RF39","DB_Treated - WT_Control","WT_Control","Dunn",0.1996,"r (|Z|/sqrt(N))",-0.5988,0.549316299084713,1,"ns"
"Cutibacterium","DB_Control - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.550984987585094,"ns"
"Bacillus","DB_Control - DB_Treated","DB_Treated","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.82647748137764,"ns"
"Prevotellaceae_NK3B31_group","DB_Control - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.550984987585094,"ns"
"Rikenellaceae_RC9_gut_group","DB_Control - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.82647748137764,"ns"
"Brevibacillus","DB_Control - DB_Treated","DB_Treated","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.82647748137764,"ns"
"Roseburia","DB_Treated - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585093,0.550984987585093,"ns"
"Ruminococcus","DB_Control - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585094,0.82647748137764,"ns"
"UCG-005","DB_Treated - WT_Control","WT_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",-0.5963,0.550984987585093,1,"ns"
"Incertae_Sedis","DB_Control - DB_Treated","DB_Control","Dunn",0.1988,"r (|Z|/sqrt(N))",0.5963,0.550984987585094,0.82647748137764,"ns"
"RF39","DB_Control - WT_Control","DB_Control","Dunn",0.1746,"r (|Z|/sqrt(N))",-0.5239,0.600322475910712,0.900483713866068,"ns"
"Lachnospiraceae_UCG-001","DB_Control - DB_Treated","DB_Treated","Dunn",0.1746,"r (|Z|/sqrt(N))",-0.5239,0.600322475910712,0.600322475910712,"ns"
"Lachnospiraceae_UCG-001","DB_Treated - WT_Control","WT_Control","Dunn",0.1746,"r (|Z|/sqrt(N))",-0.5239,0.600322475910712,0.900483713866068,"ns"
"Bilophila","DB_Treated - WT_Control","WT_Control","Dunn",0.1516,"r (|Z|/sqrt(N))",-0.4549,0.649210806009615,0.649210806009615,"ns"
"Lachnospiraceae_UCG-006","DB_Control - DB_Treated","DB_Treated","Dunn",0.151,"r (|Z|/sqrt(N))",-0.4529,0.650612963932754,0.650612963932754,"ns"
"NK4A214_group","DB_Control - WT_Control","DB_Control","Dunn",0.1503,"r (|Z|/sqrt(N))",0.451,0.651998473940926,0.977997710911388,"ns"
"Streptococcus","DB_Treated - WT_Control","WT_Control","Dunn",0.1497,"r (|Z|/sqrt(N))",-0.4491,0.6533676621999,0.6533676621999,"ns"
"Acinetobacter","DB_Control - WT_Control","DB_Control","Dunn",0.1497,"r (|Z|/sqrt(N))",0.4491,0.6533676621999,0.6533676621999,"ns"
"Geobacillus","DB_Control - WT_Control","WT_Control","Dunn",0.1497,"r (|Z|/sqrt(N))",-0.4491,0.6533676621999,1,"ns"
"Lactobacillus","DB_Control - DB_Treated","DB_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",0.4472,0.654720846018577,0.654720846018577,"ns"
"Lachnospiraceae_NK4A136_group","DB_Control - DB_Treated","DB_Treated","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Clostridia_UCG-014","DB_Control - WT_Control","DB_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Blautia","DB_Treated - WT_Control","WT_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Colidextribacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Clostridium_sensu_stricto_1","DB_Control - DB_Treated","DB_Treated","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Clostridium_sensu_stricto_1","DB_Treated - WT_Control","WT_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.982081269027866,"ns"
"Desulfovibrio","DB_Control - DB_Treated","DB_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",0.4472,0.654720846018577,0.654720846018577,"ns"
"Eubacterium_siraeum_group","DB_Control - DB_Treated","DB_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",0.4472,0.654720846018577,0.654720846018577,"ns"
"Eubacterium_siraeum_group","DB_Control - WT_Control","WT_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.982081269027866,"ns"
"Eubacterium_coprostanoligenes_group","DB_Control - WT_Control","WT_Control","Dunn",0.1491,"r (|Z|/sqrt(N))",-0.4472,0.654720846018577,0.654720846018577,"ns"
"Eubacterium_coprostanoligenes_group","DB_Treated - WT_Control","DB_Treated","Dunn",0.1491,"r (|Z|/sqrt(N))",0.4472,0.654720846018577,0.982081269027866,"ns"
"Enhydrobacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.1491,"r (|Z|/sqrt(N))",0.4472,0.654720846018577,0.654720846018577,"ns"
"Paracoccus","DB_Control - DB_Treated","DB_Treated","Dunn",0.1297,"r (|Z|/sqrt(N))",-0.3892,0.697091610005963,1,"ns"
"Intestinimonas","DB_Treated - WT_Control","WT_Control","Dunn",0.1258,"r (|Z|/sqrt(N))",-0.3774,0.70585728718337,0.70585728718337,"ns"
"Ralstonia","DB_Control - WT_Control","WT_Control","Dunn",0.1247,"r (|Z|/sqrt(N))",-0.3742,0.708225324794479,0.708225324794479,"ns"
"Erysipelatoclostridium","DB_Control - WT_Control","DB_Control","Dunn",0.1247,"r (|Z|/sqrt(N))",0.3742,0.708225324794479,1,"ns"
"Rodentibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.1089,"r (|Z|/sqrt(N))",0.3266,0.743971478075057,0.743971478075057,"ns"
"Rodentibacter","DB_Treated - WT_Control","DB_Treated","Dunn",0.1089,"r (|Z|/sqrt(N))",0.3266,0.743971478075057,1,"ns"
"Paracoccus","DB_Treated - WT_Control","DB_Treated","Dunn",0.1038,"r (|Z|/sqrt(N))",0.3114,0.755496874928883,1,"ns"
"Bosea","DB_Control - WT_Control","WT_Control","Dunn",0.1029,"r (|Z|/sqrt(N))",-0.3086,0.757620723683397,0.757620723683397,"ns"
"Rikenella","DB_Control - DB_Treated","DB_Treated","Dunn",0.0998,"r (|Z|/sqrt(N))",-0.2994,0.76464060276583,0.76464060276583,"ns"
"Erysipelatoclostridium","DB_Treated - WT_Control","DB_Treated","Dunn",0.0998,"r (|Z|/sqrt(N))",0.2994,0.76464060276583,1,"ns"
"Burkholderia-Caballeronia-Paraburkholderia","DB_Treated - WT_Control","WT_Control","Dunn",0.0998,"r (|Z|/sqrt(N))",-0.2994,0.76464060276583,0.76464060276583,"ns"
"Muribaculaceae","DB_Control - DB_Treated","DB_Treated","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Pseudomonas","DB_Control - WT_Control","DB_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",0.2981,0.765594483995764,1,"ns"
"Corynebacterium","DB_Control - WT_Control","WT_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Staphylococcus","DB_Control - WT_Control","WT_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Parasutterella","DB_Treated - WT_Control","WT_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Oscillibacter","DB_Control - DB_Treated","DB_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"UCG-005","DB_Control - DB_Treated","DB_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",0.2981,0.765594483995764,0.765594483995764,"ns"
"UCG-005","DB_Control - WT_Control","WT_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,1,"ns"
"Erysipelotrichaceae","DB_Control - WT_Control","DB_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Monoglobus","DB_Treated - WT_Control","WT_Control","Dunn",0.0994,"r (|Z|/sqrt(N))",-0.2981,0.765594483995764,0.765594483995764,"ns"
"Negativibacillus","DB_Control - DB_Treated","DB_Treated","Dunn",0.0994,"r (|Z|/sqrt(N))",0.2981,0.765594483995764,0.765594483995764,"ns"
"Others","DB_Treated - WT_Control","DB_Treated","Dunn",0.0994,"r (|Z|/sqrt(N))",0.2981,0.765594483995764,0.765594483995764,"ns"
"Coriobacteriaceae_UCG-002","DB_Treated - WT_Control","WT_Control","Dunn",0.0752,"r (|Z|/sqrt(N))",-0.2255,0.82159514153281,0.82159514153281,"ns"
"Romboutsia","DB_Control - WT_Control","WT_Control","Dunn",0.0752,"r (|Z|/sqrt(N))",-0.2255,0.82159514153281,0.82159514153281,"ns"
"NK4A214_group","DB_Treated - WT_Control","WT_Control","Dunn",0.0752,"r (|Z|/sqrt(N))",-0.2255,0.82159514153281,0.82159514153281,"ns"
"Geobacillus","DB_Control - DB_Treated","DB_Treated","Dunn",0.0748,"r (|Z|/sqrt(N))",-0.2245,0.822333756389101,0.822333756389101,"ns"
"Geobacillus","DB_Treated - WT_Control","DB_Treated","Dunn",0.0748,"r (|Z|/sqrt(N))",-0.2245,0.822333756389101,1,"ns"
"Tuzzerella","DB_Control - DB_Treated","DB_Treated","Dunn",0.0748,"r (|Z|/sqrt(N))",-0.2245,0.822333756389101,0.822333756389101,"ns"
"UCG-010","DB_Control - DB_Treated","DB_Control","Dunn",0.0748,"r (|Z|/sqrt(N))",0.2245,0.822333756389101,0.822333756389101,"ns"
"Prevotellaceae_UCG-003","DB_Control - DB_Treated","DB_Control","Dunn",0.068,"r (|Z|/sqrt(N))",0.2041,0.838256486385826,0.838256486385826,"ns"
"Phascolarctobacterium","DB_Control - DB_Treated","DB_Control","Dunn",0.068,"r (|Z|/sqrt(N))",0.2041,0.838256486385826,0.838256486385826,"ns"
"Prevotella","DB_Control - WT_Control","DB_Control","Dunn",0.0544,"r (|Z|/sqrt(N))",0.1633,0.870282772281036,0.870282772281036,"ns"
"Moraxella","DB_Control - WT_Control","DB_Control","Dunn",0.0544,"r (|Z|/sqrt(N))",-0.1633,0.870282772281036,0.870282772281036,"ns"
"Turicibacter","DB_Control - DB_Treated","DB_Treated","Dunn",0.0505,"r (|Z|/sqrt(N))",-0.1516,0.879486966696145,0.879486966696145,"ns"
"Butyricicoccus","DB_Control - DB_Treated","DB_Treated","Dunn",0.0499,"r (|Z|/sqrt(N))",-0.1497,0.881004276603237,0.881004276603237,"ns"
"Pseudomonas","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191014,0.881497452191014,"ns"
"Pseudomonas","DB_Treated - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191014,1,"ns"
"Bacillus","DB_Treated - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191013,0.881497452191013,"ns"
"Candidatus_Saccharimonas","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191014,0.881497452191014,"ns"
"Rikenellaceae_RC9_gut_group","DB_Treated - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191013,0.881497452191013,"ns"
"Brevibacillus","DB_Treated - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191013,0.881497452191013,"ns"
"Enterococcus","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191013,0.881497452191013,"ns"
"Eubacterium_xylanophilum_group","DB_Control - DB_Treated","DB_Treated","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191013,0.881497452191013,"ns"
"Anaerotruncus","DB_Control - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191014,0.881497452191014,"ns"
"Clostridia_vadinBB60_group","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191013,0.881497452191013,"ns"
"Ruminococcus","DB_Treated - WT_Control","WT_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191013,0.881497452191013,"ns"
"Odoribacter","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",0.1491,0.881497452191014,0.881497452191014,"ns"
"GCA-900066575","DB_Control - DB_Treated","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191014,0.881497452191014,"ns"
"Incertae_Sedis","DB_Control - WT_Control","DB_Control","Dunn",0.0497,"r (|Z|/sqrt(N))",-0.1491,0.881497452191013,0.881497452191013,"ns"
"Paracoccus","DB_Control - WT_Control","WT_Control","Dunn",0.0259,"r (|Z|/sqrt(N))",-0.0778,0.937947456842939,0.937947456842939,"ns"
"Candidatus_Arthromitus","DB_Control - DB_Treated","DB_Control","Dunn",0.0254,"r (|Z|/sqrt(N))",-0.0761,0.939308752321269,0.939308752321269,"ns"
"Aerococcus","DB_Treated - WT_Control","DB_Treated","Dunn",0.0254,"r (|Z|/sqrt(N))",0.0761,0.939308752321269,0.939308752321269,"ns"
"Escherichia-Shigella","DB_Control - WT_Control","WT_Control","Dunn",0.0249,"r (|Z|/sqrt(N))",0.0748,0.940335555851395,0.940335555851395,"ns"
"Erysipelatoclostridium","DB_Control - DB_Treated","DB_Treated","Dunn",0.0249,"r (|Z|/sqrt(N))",0.0748,0.940335555851395,0.940335555851395,"ns"
"RF39","DB_Control - DB_Treated","DB_Control","Dunn",0.0249,"r (|Z|/sqrt(N))",0.0748,0.940335555851395,0.940335555851395,"ns"
"Lawsonella","DB_Control - DB_Treated","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Lachnoclostridium","DB_Control - DB_Treated","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Alkanindiges","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Anaerostipes","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Lachnospiraceae_FCS020_group","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Lysobacter","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Kocuria","DB_Control - WT_Control","WT_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Aquabacterium","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Thiobacillus","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Bacteroides_pectinophilus_group","DB_Treated - WT_Control","DB_Treated","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
"Lachnospiraceae_NK4B4_group","DB_Control - WT_Control","DB_Control","Dunn",0,"r (|Z|/sqrt(N))",0,1,1,"ns"
