ASV505,471.0
ASV506,469.0
ASV507,468.0
ASV508,465.0
ASV509,465.0
ASV510,464.0
ASV511,464.0
ASV512,463.0
ASV513,461.0
ASV514,458.0
ASV515,456.0
ASV516,455.0
ASV517,455.0
ASV518,455.0
ASV519,454.0
ASV520,453.0
ASV521,450.0
ASV522,450.0
ASV523,444.0
ASV524,443.0
ASV525,442.0
ASV526,442.0
ASV527,439.0
ASV528,438.0
ASV529,438.0
ASV530,437.0
ASV531,433.0
ASV532,431.0
ASV533,431.0
ASV535,430.0
ASV534,430.0
ASV536,427.0
ASV537,425.0
ASV538,425.0
ASV539,425.0
ASV540,424.0
ASV541,424.0
ASV542,423.0
ASV543,421.0
ASV544,421.0
ASV545,417.0
ASV546,417.0
ASV547,414.0
ASV548,413.0
ASV549,412.0
ASV550,411.0
ASV551,410.0
ASV552,409.0
ASV553,408.0
ASV554,408.0
ASV556,407.0
ASV555,407.0
ASV557,404.0
ASV558,403.0
ASV559,403.0
ASV560,402.0
ASV561,402.0
ASV562,402.0
ASV563,402.0
ASV564,401.0
ASV565,398.0
ASV566,398.0
ASV567,398.0
ASV568,398.0
ASV569,397.0
ASV570,396.0
ASV571,393.0
ASV572,391.0
ASV573,391.0
ASV575,388.0
ASV574,388.0
ASV576,386.0
ASV577,386.0
ASV578,386.0
ASV579,384.0
ASV580,384.0
ASV581,381.0
ASV582,381.0
ASV583,380.0
ASV584,379.0
ASV585,379.0
ASV586,378.0
ASV587,377.0
ASV588,376.0
ASV589,376.0
ASV590,373.0
ASV591,372.0
ASV593,372.0
ASV592,372.0
ASV594,371.0
ASV595,370.0
ASV596,368.0
ASV597,366.0
ASV598,362.0
ASV599,362.0
ASV600,360.0
ASV601,359.0
ASV602,358.0
ASV603,357.0
ASV604,357.0
ASV605,357.0
ASV606,356.0
ASV607,356.0
ASV608,354.0
ASV610,353.0
ASV609,353.0
ASV612,352.0
ASV613,352.0
ASV611,352.0
ASV614,351.0
ASV615,350.0
ASV616,349.0
ASV617,348.0
ASV618,348.0
ASV619,347.0
ASV620,347.0
ASV621,345.0
ASV622,343.0
ASV623,342.0
ASV624,342.0
ASV625,341.0
ASV626,341.0
ASV627,341.0
ASV628,340.0
ASV630,339.0
ASV629,339.0
ASV631,338.0
ASV632,337.0
ASV634,337.0
ASV633,337.0
ASV636,328.0
ASV637,328.0
ASV635,328.0
ASV639,326.0
ASV640,326.0
ASV638,326.0
ASV641,323.0
ASV642,322.0
ASV643,320.0
ASV644,320.0
ASV645,320.0
ASV646,319.0
ASV647,318.0
ASV648,318.0
ASV649,318.0
ASV650,316.0
ASV651,316.0
ASV652,316.0
ASV653,315.0
ASV655,314.0
ASV656,314.0
ASV654,314.0
ASV657,313.0
ASV658,313.0
ASV659,311.0
ASV660,310.0
ASV661,309.0
ASV662,309.0
ASV663,309.0
ASV664,309.0
ASV665,308.0
ASV666,308.0
ASV667,307.0
ASV668,307.0
ASV669,306.0
ASV671,305.0
ASV670,305.0
ASV672,304.0
ASV675,303.0
ASV674,303.0
ASV673,303.0
ASV676,302.0
ASV677,301.0
ASV678,301.0
ASV679,299.0
ASV680,299.0
ASV683,298.0
ASV681,298.0
ASV682,298.0
ASV684,296.0
ASV685,296.0
ASV686,295.0
ASV687,295.0
ASV688,295.0
ASV690,294.0
ASV691,294.0
ASV689,294.0
ASV693,293.0
ASV692,293.0
ASV695,292.0
ASV696,292.0
ASV694,292.0
ASV697,291.0
ASV698,290.0
ASV699,290.0
ASV700,290.0
ASV701,289.0
ASV702,288.0
ASV703,287.0
ASV704,287.0
ASV705,286.0
ASV706,286.0
ASV708,285.0
ASV707,285.0
ASV710,284.0
ASV709,284.0
ASV711,283.0
ASV712,282.0
ASV713,281.0
ASV714,280.0
ASV715,279.0
ASV716,278.0
ASV717,277.0
ASV718,277.0
ASV719,277.0
ASV720,277.0
ASV721,275.0
ASV722,275.0
ASV725,272.0
ASV727,272.0
ASV726,272.0
ASV723,272.0
ASV724,272.0
ASV728,271.0
ASV729,271.0
