"Site","Genus","Eigengene","r","p_raw","p_adj","is_rescue_genus"
"Lung","MB-A2-108","EG_DB_up",0.356643356643357,0.255137751758957,0.435963536986179,TRUE
"Lung","Pseudonocardia","EG_DB_up",0.356643356643357,0.255137751758957,0.435963536986179,FALSE
"Lung","Desulfovibrio","EG_DB_down",0.356643356643357,0.255137751758957,0.435963536986179,TRUE
"Lung","Anaerostipes","EG_DB_down",0.356643356643357,0.255137751758957,0.435963536986179,FALSE
"Lung","Weissella","EG_DB_up",-0.34965034965035,0.26523878689279,0.44459072850601,TRUE
"Lung","Corynebacterium","EG_DB_down",0.34965034965035,0.26523878689279,0.44459072850601,TRUE
"Lung","Turicibacter","EG_DB_up",-0.342657342657343,0.27556745095678,0.457545956305598,FALSE
"Lung","Neisseria","EG_DB_down",-0.335664335664336,0.286122902914987,0.47063206460783,TRUE
"Lung","Escherichia-Shigella","EG_DB_up",-0.328671328671329,0.296904115688764,0.475046585102023,FALSE
"Lung","Dubosiella","EG_DB_up",-0.328671328671329,0.296904115688764,0.475046585102023,FALSE
"Lung","Others","EG_DB_down",0.328671328671329,0.296904115688764,0.475046585102023,TRUE
"Lung","Clostridia_vadinBB60_group","EG_DB_up",-0.321678321678322,0.307909876180653,0.479576444316769,TRUE
"Lung","Ruminococcus_torques_group","EG_DB_down",0.321678321678322,0.307909876180653,0.479576444316769,FALSE
"Lung","Subgroup_7","EG_DB_down",-0.321678321678322,0.307909876180653,0.479576444316769,TRUE
"Lung","Others","EG_DB_up",-0.307692307692308,0.33058925941211,0.505945301361142,TRUE
"Lung","Streptomyces","EG_DB_down",-0.307692307692308,0.33058925941211,0.505945301361142,FALSE
"Lung","Erysipelatoclostridium","EG_DB_down",0.300699300699301,0.342259528940025,0.519290319771072,TRUE
"Lung","Cutibacterium","EG_DB_down",0.286713286713287,0.366251460583582,0.550942368057355,TRUE
"Lung","Barnesiella","EG_DB_up",-0.27972027972028,0.378568669662303,0.555234048838044,FALSE
"Lung","Proteus","EG_DB_up",-0.27972027972028,0.378568669662303,0.555234048838044,TRUE
"Lung","Subgroup_7","EG_DB_up",0.27972027972028,0.378568669662303,0.555234048838044,TRUE
"Lung","Dubosiella","EG_DB_down",0.265734265734266,0.403833088314712,0.587393583003217,FALSE
"Lung","Prevotella","EG_DB_up",-0.258741258741259,0.416774768899138,0.601248846936462,FALSE
"Lung","Arthrobacter","EG_DB_down",-0.251748251748252,0.429918785032884,0.615168342811281,TRUE
"Lung","Fusicatenibacter","EG_DB_up",0.244755244755245,0.443261936450183,0.624112806521858,TRUE
"Lung","Proteus","EG_DB_down",0.244755244755245,0.443261936450183,0.624112806521858,TRUE
"Lung","Rodentibacter","EG_DB_up",-0.237762237762238,0.456800852639923,0.633046850902571,TRUE
"Lung","Barnesiella","EG_DB_down",0.237762237762238,0.456800852639923,0.633046850902571,FALSE
"Lung","Bacillus","EG_DB_up",0.230769230769231,0.470531995381542,0.641966133233732,TRUE
"Lung","Streptomyces","EG_DB_up",0.230769230769231,0.470531995381542,0.641966133233732,FALSE
"Lung","Acinetobacter","EG_DB_up",0.223776223776224,0.484451661455399,0.645935548607198,TRUE
"Lung","Agathobacter","EG_DB_up",0.223776223776224,0.484451661455399,0.645935548607198,TRUE
"Lung","Subdoligranulum","EG_DB_down",0.223776223776224,0.484451661455399,0.645935548607198,FALSE
"Lung","Bacteroides","EG_DB_up",-0.216783216783217,0.498555985524189,0.649969284831535,FALSE
"Lung","Lachnospira","EG_DB_up",0.216783216783217,0.498555985524189,0.649969284831535,FALSE
"Lung","Rickettsia","EG_DB_up",0.216783216783217,0.498555985524189,0.649969284831535,FALSE
"Lung","Turicibacter","EG_DB_down",0.20979020979021,0.512840943181826,0.663676514705893,FALSE
"Lung","Arthrobacter","EG_DB_up",0.195804195804196,0.541935885731317,0.686192200638215,TRUE
"Lung","Romboutsia","EG_DB_down",0.195804195804196,0.541935885731317,0.686192200638215,TRUE
"Lung","Anaplasma","EG_DB_down",0.195804195804196,0.541935885731317,0.686192200638215,FALSE
"Lung","Subdoligranulum","EG_DB_up",-0.188811188811189,0.556737056176831,0.699898013479445,FALSE
"Lung","Lactococcus","EG_DB_up",-0.181818181818182,0.571701238527655,0.708587450569488,TRUE
"Lung","Ruminococcus","EG_DB_up",-0.181818181818182,0.571701238527655,0.708587450569488,FALSE
"Lung","Romboutsia","EG_DB_up",-0.167832167832168,0.602099427786538,0.730824133037453,TRUE
"Lung","Anaerostipes","EG_DB_up",-0.167832167832168,0.602099427786538,0.730824133037453,FALSE
"Lung","Bacillus","EG_DB_down",-0.167832167832168,0.602099427786538,0.730824133037453,TRUE
"Lung","Dorea","EG_DB_up",-0.153846153846154,0.633090681246262,0.757986121764232,TRUE
"Lung","Streptococcus","EG_DB_down",0.153846153846154,0.633090681246262,0.757986121764232,TRUE
"Lung","Corynebacterium","EG_DB_up",-0.13986013986014,0.664633161792668,0.79037457078047,TRUE
"Lung","Fusicatenibacter","EG_DB_down",-0.132867132867133,0.680597508286082,0.798567743055669,TRUE
"Lung","Rickettsia","EG_DB_down",-0.132867132867133,0.680597508286082,0.798567743055669,FALSE
"Lung","Dorea","EG_DB_down",0.125874125874126,0.696683109395766,0.812027995057317,TRUE
