"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Excretory system","mmu04962","Vasopressin-regulated water reabsorption","1/188","33/4955",0.0303030303030303,0.798678272082527,-0.230415220746206,0.722146423767822,0.901056573800391,0.804667660433562,"Creb3",1
"Metabolism","Lipid metabolism","mmu00071","Fatty acid degradation","1/188","34/4955",0.0294117647058824,0.775187734668335,-0.261196364362934,0.732759278772221,0.901592190800875,0.805145980764604,"Cyp4a10",1
"Metabolism","Amino acid metabolism","mmu00280","Valine, leucine and isoleucine degradation","1/188","35/4955",0.0285714285714286,0.753039513677811,-0.291147652170692,0.74296884097316,0.901592190800875,0.805145980764604,"Hmgcs2",1
"Organismal Systems","Sensory system","mmu04742","Taste transduction","1/188","35/4955",0.0285714285714286,0.753039513677811,-0.291147652170692,0.74296884097316,0.901592190800875,0.805145980764604,"Htr3a",1
"Cellular Processes","Transport and catabolism","mmu04142","Lysosome biogenesis","5/188","162/4955",0.0308641975308642,0.813468610454426,-0.479336022754453,0.743869597888013,0.901592190800875,0.805145980764604,"Atp6v0c/Psap/Ctse/Mcoln1/Galc",5
"Metabolism","Global and overview maps","mmu01240","Biosynthesis of cofactors","3/188","101/4955",0.0297029702970297,0.78286286075416,-0.437803533517164,0.744839855581231,0.901592190800875,0.805145980764604,"Ido1/Gch1/Mocs1",3
"Organismal Systems","Circulatory system","mmu04261","Adrenergic signaling in cardiomyocytes","3/188","101/4955",0.0297029702970297,0.78286286075416,-0.437803533517164,0.744839855581231,0.901592190800875,0.805145980764604,"Calm1/Ppp2r3a/Creb3",3
"Organismal Systems","Endocrine system","mmu04916","Melanogenesis","2/188","70/4955",0.0285714285714286,0.753039513677811,-0.41321735881587,0.751345632494396,0.901592190800875,0.805145980764604,"Calm1/Creb3",2
"Organismal Systems","Digestive system","mmu04974","Protein digestion and absorption","2/188","70/4955",0.0285714285714286,0.753039513677811,-0.41321735881587,0.751345632494396,0.901592190800875,0.805145980764604,"Col5a1/Mep1b",2
"Organismal Systems","Nervous system","mmu04730","Long-term depression","1/188","36/4955",0.0277777777777778,0.732121749408983,-0.320320433070265,0.752790356805893,0.901592190800875,0.805145980764604,"Gna11",1
"Human Diseases","Cancer: overview","mmu05205","Proteoglycans in cancer","4/188","135/4955",0.0296296296296296,0.780929866036249,-0.512461081448749,0.761046314392109,0.901592190800875,0.805145980764604,"Thbs1/Erbb2/Pik3r2/Ezr",4
"Human Diseases","Immune disease","mmu05322","Systemic lupus erythematosus","1/188","37/4955",0.027027027027027,0.712334675100633,-0.348761442231375,0.76223849929837,0.901592190800875,0.805145980764604,"C1qa",1
"Organismal Systems","Endocrine system","mmu04919","Thyroid hormone signaling pathway","2/188","74/4955",0.027027027027027,0.712334675100633,-0.495089050103333,0.778390270010366,0.901592190800875,0.805145980764604,"Pik3r2/Dio1",2
"Metabolism","Global and overview maps","mmu01212","Fatty acid metabolism","1/188","39/4955",0.0256410256410256,0.675804691762139,-0.403615133452323,0.780070617258728,0.901592190800875,0.805145980764604,"Scd1",1
"Genetic Information Processing","Replication and repair","mmu03420","Nucleotide excision repair","1/188","39/4955",0.0256410256410256,0.675804691762139,-0.403615133452323,0.780070617258728,0.901592190800875,0.805145980764604,"Rfc4",1
"Human Diseases","Cancer: specific types","mmu05225","Hepatocellular carcinoma","3/188","108/4955",0.0277777777777778,0.732121749408983,-0.558916810093548,0.784682369859899,0.901592190800875,0.805145980764604,"Rb1/Pik3r2/Tgfa",3
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","2/188","75/4955",0.0266666666666667,0.702836879432624,-0.514932117714984,0.784738580738692,0.901592190800875,0.805145980764604,"C5ar1/C1qa",2
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","4/188","140/4955",0.0285714285714286,0.753039513677811,-0.588610077891226,0.785579837067456,0.901592190800875,0.805145980764604,"Calm1/Pik3r2/Tgfa/Abl2",4
"Metabolism","Carbohydrate metabolism","mmu00010","Glycolysis / Gluconeogenesis","1/188","40/4955",0.025,0.658909574468085,-0.430102644889579,0.78848126086234,0.901592190800875,0.805145980764604,"Pklr",1
"Organismal Systems","Excretory system","mmu04961","Endocrine and other factor-regulated calcium reabsorption","1/188","40/4955",0.025,0.658909574468085,-0.430102644889579,0.78848126086234,0.901592190800875,0.805145980764604,"Dnm2",1
"Human Diseases","Cancer: overview","mmu05204","Chemical carcinogenesis - DNA adducts","1/188","40/4955",0.025,0.658909574468085,-0.430102644889579,0.78848126086234,0.901592190800875,0.805145980764604,"Ptgs2",1
"Organismal Systems","Digestive system","mmu04972","Pancreatic secretion","2/188","76/4955",0.0263157894736842,0.693589025755879,-0.534539807063445,0.790927445359612,0.901592190800875,0.805145980764604,"Slc4a2/Clca3a1",2
"Metabolism","Global and overview maps","mmu01200","Carbon metabolism","2/188","78/4955",0.0256410256410256,0.675804691762139,-0.573075706893021,0.802838380509075,0.910445390284105,0.813052125087458,"Glud1/Pklr",2
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","2/188","79/4955",0.0253164556962025,0.667250201992998,-0.59201654966228,0.808566247743953,0.910445390284105,0.813052125087458,"C5ar1/Pik3r2",2
"Metabolism","Metabolism of other amino acids","mmu00480","Glutathione metabolism","1/188","43/4955",0.0232558139534884,0.612939139040079,-0.506195939172063,0.81184119639052,0.910445390284105,0.813052125087458,"Lap3",1
"Organismal Systems","Endocrine system","mmu04917","Prolactin signaling pathway","1/188","43/4955",0.0232558139534884,0.612939139040079,-0.506195939172063,0.81184119639052,0.910445390284105,0.813052125087458,"Pik3r2",1
"Human Diseases","Cancer: specific types","mmu05221","Acute myeloid leukemia","1/188","44/4955",0.0227272727272727,0.599008704061896,-0.530530879130559,0.819042714118244,0.911743049133451,0.814210969205248,"Pik3r2",1
"Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis","2/188","81/4955",0.0246913580246914,0.650774888363541,-0.629273671790815,0.819581296874474,0.911743049133451,0.814210969205248,"Calm1/Ywhag",2
"Organismal Systems","Immune system","mmu04664","Fc epsilon RI signaling pathway","1/188","45/4955",0.0222222222222222,0.585697399527187,-0.554392721498138,0.825970014005389,0.914045739823337,0.816267333682251,"Pik3r2",1
"Environmental Information Processing","Signal transduction","mmu04310","Wnt signaling pathway","3/188","117/4955",0.0256410256410256,0.675804691762139,-0.704694811806898,0.828250832836309,0.914045739823337,0.816267333682251,"Cacybp/Ccdc88c/Jun",3
"Genetic Information Processing","Translation","mmu03008","Ribosome biogenesis in eukaryotes","1/188","47/4955",0.0212765957446809,0.560774105930285,-0.600784801236731,0.839043120323742,0.918636143595559,0.820366687231451,"Xpo1",1
"Organismal Systems","Nervous system","mmu04720","Long-term potentiation","1/188","47/4955",0.0212765957446809,0.560774105930285,-0.600784801236731,0.839043120323742,0.918636143595559,0.820366687231451,"Calm1",1
"Cellular Processes","Cell motility","mmu04820","Cytoskeleton in muscle cells","4/188","154/4955",0.025974025974026,0.684581376070738,-0.78961645468338,0.84374660016966,0.919944296889164,0.821534903169118,"Thbs1/Col5a1/Pdlim2/Bgn",4
"Cellular Processes","Cell growth and death","mmu04115","p53 signaling pathway","1/188","49/4955",0.0204081632653061,0.537885366912722,-0.645532836817496,0.851139008221731,0.919944296889164,0.821534903169118,"Thbs1",1
"Cellular Processes","Cell motility","mmu04814","Motor proteins","3/188","123/4955",0.024390243902439,0.642838609237156,-0.796503976103262,0.85293815807773,0.919944296889164,0.821534903169118,"Tubb2a/Dnah10/Dynlt1a",3
"Cellular Processes","Cellular community - eukaryotes","mmu04550","Signaling pathways regulating pluripotency of stem cells","2/188","88/4955",0.0227272727272727,0.599008704061896,-0.753667796210891,0.853809295199012,0.919944296889164,0.821534903169118,"Pik3r2/Inhba",2
"Metabolism","Global and overview maps","mmu01230","Biosynthesis of amino acids","1/188","50/4955",0.02,0.527127659574468,-0.667334776787936,0.856843424539365,0.919944296889164,0.821534903169118,"Pklr",1
"Environmental Information Processing","Signal transduction","mmu04371","Apelin signaling pathway","2/188","91/4955",0.021978021978022,0.579261164367547,-0.804397780380679,0.866588610486241,0.924289985820657,0.825415719809441,"Calm1/Prkaa2",2
"Environmental Information Processing","Signaling molecules and interaction","mmu04080","Neuroactive ligand-receptor interaction","5/188","194/4955",0.0257731958762887,0.679288221101119,-0.904900930377122,0.867564607629497,0.924289985820657,0.825415719809441,"C5ar1/Adra2a/Htr4/Lpar3/Nmb",5
"Cellular Processes","Transport and catabolism","mmu04146","Peroxisome","1/188","54/4955",0.0185185185185185,0.488081166272656,-0.75108655210224,0.877567258196788,0.926937066346561,0.827779633636488,"Pxmp4",1
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","1/188","55/4955",0.0181818181818182,0.479206963249516,-0.771228061870306,0.882263719216785,0.926937066346561,0.827779633636488,"Jun",1
"Human Diseases","Substance dependence","mmu05032","Morphine addiction","1/188","55/4955",0.0181818181818182,0.479206963249516,-0.771228061870306,0.882263719216785,0.926937066346561,0.827779633636488,"Pde4b",1
"Environmental Information Processing","Signal transduction","mmu04390","Hippo signaling pathway","2/188","96/4955",0.0208333333333333,0.549091312056738,-0.885900853295908,0.885639257537673,0.926937066346561,0.827779633636488,"Bmp8b/Ywhag",2
"Human Diseases","Cardiovascular disease","mmu05410","Hypertrophic cardiomyopathy","1/188","56/4955",0.0178571428571429,0.470649696048632,-0.791075274037528,0.886780947948876,0.926937066346561,0.827779633636488,"Prkaa2",1
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","2/188","102/4955",0.0196078431372549,0.516791823112224,-0.979182323507186,0.905181467454965,0.942613783778291,0.841779362294882,"Rb1/Ywhag",2
"Cellular Processes","Cell motility","mmu04810","Regulation of actin cytoskeleton","3/188","142/4955",0.0211267605633803,0.556824992508241,-1.06401034839653,0.911882604512874,0.946035511048937,0.844835056418393,"Pik3r2/Enah/Ezr",3
"Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","1/188","64/4955",0.015625,0.411818484042553,-0.940452526991472,0.91723138774654,0.948033934349969,0.846619701965581,"Calm1",1
"Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction","1/188","68/4955",0.0147058823529412,0.387593867334168,-1.00973443606636,0.929245571104974,0.956881127122966,0.854520482135273,"Erbb2",1
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","2/188","117/4955",0.0170940170940171,0.450536461174759,-1.19435443773639,0.94127295271389,0.965676325562028,0.86237482997179,"Ccl7/Pik3r2",2
"Genetic Information Processing","Transcription","mmu03040","Spliceosome","2/188","124/4955",0.0161290322580645,0.425102951269732,-1.28740962827438,0.953253151147217,0.974358386965974,0.870128143404918,"Hspa8/Hspa1b",2
"Organismal Systems","Immune system","mmu04611","Platelet activation","1/188","83/4955",0.0120481927710843,0.317546782876186,-1.24506676804374,0.960751221719393,0.974828162696966,0.870547665718363,"Pik3r2",1
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","1/188","83/4955",0.0120481927710843,0.317546782876186,-1.24506676804374,0.960751221719393,0.974828162696966,0.870547665718363,"Pik3r2",1
"Genetic Information Processing","Translation","mmu03010","Ribosome","2/188","138/4955",0.0144927536231884,0.381976564909035,-1.46214523555191,0.970605101687257,0.980609785133798,0.875710809448765,"Rpl21/Rpsa",2
"Human Diseases","Neurodegenerative disease","mmu05017","Spinocerebellar ataxia","1/188","93/4955",0.010752688172043,0.283401967513155,-1.38530039558142,0.97352957007868,0.980609785133798,0.875710809448765,"Pik3r2",1
NA,NA,"mmu04519","Cadherin signaling","4/188","242/4955",0.0165289256198347,0.435642693863197,-1.78750582066843,0.984736027864879,0.98830391202381,0.882581870893389,"Erbb2/Amotl2/Enah/Ywhag",4
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","1/188","122/4955",0.00819672131147541,0.21603592605511,-1.74101305887854,0.991593111032987,0.991593111032987,0.88551921372887,"Gzmb",1
