"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_GNRH_SIGNALING_PATHWAY",0.619238476953908,0.993503490497478,0.0232472094116832,-0.221383313809463,-0.915613839868138,63,"Mapk10/Gna11/Itpr2/Adcy2/Pla2g6/Adcy4/Jun/Adcy9/Adcy1/Map3k3/Gnas/Prkacb/Pla2g2d/Mmp14"
"KEGG_TIGHT_JUNCTION",0.626624116708457,0.994425228689508,0.0234339071967059,-0.210864607667546,-0.922603699780046,86,"Cldn11/Actn2/Sptan1/Cldn5/Myh14/Myh1/Ctnna2/Prkcq/Exoc3/Mras/Cldn4/Akt1/Ppp2r2c/Prkch/Actn4/Amotl1/Myh4/Akt3/Ctnnb1/Actn1/Prkce/Rhoa"
"KEGG_ENDOMETRIAL_CANCER",0.648714125978382,0.995080213903743,0.0197454328460408,0.253510387385216,0.881256327471609,32,"Casp9/Ctnna3/Tcf7l2/Pik3cg/Axin2/Map2k1/Pik3r5/Map2k2/Mapk3/Araf/Pik3cd/Hras"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.65464657337639,0.995080213903743,0.0190353886898776,0.21663892559337,0.901706043800368,75,"Plcg2/Ctnna3/Vasp/Jam3/Ocln/Cyba/Itgam/Mylpf/Pik3cg/Cdc42/Rap1b/Itgb2/Cybb/Actg1/Myl9/Cldn8/Pik3r5/Sipa1/Ncf4/Vcam1/Itgal/Mapk13/Cldn10/Gnai3/Pik3cd/Mapk11/Jam2/Rapgef4/Mmp2/Esam/Thy1/Rac2/Gnai2"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.66264511723196,0.995080213903743,0.0225166094316896,-0.209676704634915,-0.904943921570829,80,"Mapk10/Ngf/Traf6/Nfkbia/Shc3/Ywhag/Rps6ka3/Sh2b1/Jun/Rela/Akt1/Sh2b3"
"KEGG_LEISHMANIA_INFECTION",0.667807486631016,0.995080213903743,0.0214163109725815,-0.235741371802249,-0.880308995729936,39,"Nos2/Traf6/Ptgs2/Nfkbia/Jak2/Jun/Rela"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.671561217879508,0.995080213903743,0.0214763030495694,-0.233418787331396,-0.882899679467523,42,"Lama2/Atp2a2/Itga7/Cacng4/Tpm2/Des/Prkaa2/Sgcb/Itgb5/Itgb1/Tnnt2/Itgb4/Ttn/Dag1/Cacna1c"
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.674701411509229,0.995080213903743,0.0214913471698942,-0.228124929565532,-0.885815647217535,47,"Thbs1/Acvrl1/Smad3/Rps6kb2/Smad4/Acvr2b/Acvr2a/Bmp2/Cul1/Rock2"
"KEGG_PANCREATIC_CANCER",0.676996944565692,0.995080213903743,0.0215164619053811,-0.22579779335978,-0.881211321659014,48,"Mapk10/Smad3/Stat3/Smad4/Tgfa/Rela/Vegfd/Akt1"
"KEGG_PPAR_SIGNALING_PATHWAY",0.698519767659734,0.995080213903743,0.0187151148924861,0.243275780991781,0.85684304312872,34,"Dbi/Scp2/Angptl4/Ucp1/Aqp7/Fabp5/Fabp6/Fabp3/Cpt1b"
"KEGG_TYROSINE_METABOLISM",0.705106138841079,0.995080213903743,0.0188802982065689,0.276589060784181,0.827028430718442,18,"Ddc/Pnmt/Adh7/Maob/Aldh1a3/Trmt11"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.706445437141034,0.995080213903743,0.0204620983829335,-0.232777405596364,-0.85815504867286,37,"Mapk10/Nfkbia/Atp6v1b1/Jun/Rela/Atp6v1c2/Plcg1/Atp6v0a4/Nod1/Atp6v0c/Map3k14"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.715582115980522,0.995080213903743,0.0208749088409662,-0.214748962560079,-0.869809496743525,57,"Hsp90aa1/Hsp90ab1/Mapk10"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.717352810978309,0.995080213903743,0.0208367995808407,-0.214557187492785,-0.86903273967433,57,"Mapk10/Traf6/Tlr3/Nfkbia/Cd40/Jun/Rela/Akt1"
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.722512113306001,0.995080213903743,0.0181326540949984,0.240201598518863,0.83499213088216,32,"Casp9/Plcg2/Pik3cg/Cdk4/Map2k1/Pik3r5/Map2k2/Mapk3/Araf/Pik3cd/Hras"
"KEGG_SPLICEOSOME",0.735198555956679,0.995080213903743,0.0174055291589471,0.209163289147824,0.85976363555587,71,"Phf5a/Lsm8/Srsf7/Tra2a/Bcas2/Snrpb/Hnrnpk/Magoh/Plrg1/Snrnp27/Srsf6/Bud31/Prpf18"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.73960113960114,0.995080213903743,0.0180678946869229,0.272246764818156,0.802319808454237,17,"Cyp3a13/Ces1d/Nat1/Dpyd/Gusb/Ugt1a6b/Tpmt/Tk1/Upp2"
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.747272322422623,0.995080213903743,0.0203017067651875,-0.206552198584372,-0.854274192687412,63,"Cntfr/Socs3/Il4ra/Stat3/Socs7/Jak2/Akt1/Il2rb/Prlr/Il15/Csf2rb2"
"KEGG_THYROID_CANCER",0.754943205721498,0.995080213903743,0.0192843036535314,-0.268677189556533,-0.796000588357351,16,"Lef1/Tcf7/Tpr/Ctnnb1/Rxrb/Ret/Rxra/Cdh1"
"KEGG_ETHER_LIPID_METABOLISM",0.7661918328585,0.995080213903743,0.0175469108023954,0.265476396071963,0.782367318075743,17,"Pla2g3/Plpp1/Pla2g10/Pafah2/Pla2g4e/Pla2g12a/Pld1"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.770923209663503,0.995080213903743,0.0193473254195578,-0.229672283636705,-0.816128895474815,32,"P4ha1/Nos2/P4ha2/Nos3/Ckm"
"KEGG_GLYCEROLIPID_METABOLISM",0.786235272115205,0.995080213903743,0.0169418099085665,0.233902211593212,0.791442390045886,29,"Agk/Lipf/Akr1a1/Mboat1/Akr1b3/Plpp1"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.788296682817741,0.995080213903743,0.0168517381697535,0.22820453361936,0.793287767353619,32,"Plcg2/Atp6v1g1/Atp6v1d/Sec61b/Arf1/Kdelr2/Actg1/Atp6v1f"
"KEGG_SELENOAMINO_ACID_METABOLISM",0.798184504960946,0.995080213903743,0.0185047938424201,-0.253984899687358,-0.766465556016549,17,"Ggt7/Mettl2/Ggt6/Ahcyl2"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.809584124973612,0.995080213903743,0.0182941008596753,-0.249193010827508,-0.7520047838846,17,"Extl3/Ndst3/Ext2/Ndst1/Ndst2/Ext1"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.815036469048064,0.995080213903743,0.0164172347255187,0.227411692449348,0.769480767926673,29,"Snrpb/C2/Ctsg/H3f3b/C1qa/Tnf/C8b"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.835862363752939,0.995080213903743,0.0180034684198413,-0.215432873427751,-0.771897798197055,33,"Ptgs2/Alox8/Ggt7/Pla2g6"
"KEGG_COLORECTAL_CANCER",0.845171069727155,0.995080213903743,0.0180337454064793,-0.205195548424395,-0.779530248018042,43,"Mapk10/Smad3/Smad4/Jun/Akt1/Lef1/Tcf7/Ralgds/Akt3/Ctnnb1/Msh3/Rhoa"
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.862505456132693,0.995080213903743,0.0178494352271964,-0.198257744287438,-0.773731958462036,48,"Smad3/Gab2/Nfkbia/Shc3/Smad4/Rela/Akt1"
"KEGG_PROPANOATE_METABOLISM",0.86343779677113,0.995080213903743,0.0158041166600953,0.238995179741504,0.704326337761136,17,"Mcee/Echs1/Sucla2/Aldh6a1/Aldh7a1/Ldha"
"KEGG_MISMATCH_REPAIR",0.877229800629591,0.995080213903743,0.0170255172517472,-0.235687278954708,-0.686697744283837,15,"Pms2/Rfc1/Rfc3/Rpa1/Msh3"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.881325570980743,0.995080213903743,0.0179093211497247,-0.185679769806767,-0.780874552805791,69,"Npr1/Gna11/Itpr2/Adcy2/Prkcq/Pla2g6/Adcy4/Prkch/Gucy1a1/Adra1b/Rock2/Adcy9/Adcy1/Gnas/Gna12/Prkacb/Pla2g2d/Prkce/Rhoa/Arhgef12/Ppp1r12b/Prkx"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.883539244186046,0.995080213903743,0.0148296507559318,0.190354550621439,0.769192600365686,65,"Map3k8/Tec/Ptpn6/Pik3cg/Bcl10/Tnf/Grap2/Nfkbie/Cdk4/Cdc42/Map2k1/Pak4/Pik3r5/Map2k2/Dlg1/Ptprc/Mapk3/Nfatc2/Ppp3cb/Mapk13/Pik3cd/Mapk11"
"KEGG_PEROXISOME",0.886350974930362,0.995080213903743,0.015099358668797,0.199243049572795,0.743165619600073,44,"Pex7/Scp2/Pex2/Prdx1/Hmgcl/Paox/Pxmp2/Gstk1/Abcd3/Hsd17b4"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.90426505583013,0.995080213903743,0.0146029418004328,0.186435504530741,0.750696309040269,64,"Plcg2/Ifnar1/Ptpn6/H2-M3/Pik3cg/Rac3/Tnf/Cd48/Itgb2/Map2k1/Casp3/Raet1e/Pik3r5/Map2k2/Ifngr2/Tyrobp/Ifngr1/Mapk3/Nfatc2/Ppp3cb/Itgal/Araf/Pik3cd/H2-T23/Hras/Rac2/Bid/Chp2/Pak1"
"KEGG_RENAL_CELL_CARCINOMA",0.90653509588531,0.995080213903743,0.0148118538177953,0.194430128286812,0.718014836592739,42,"Rbx1/Eloc/Pdgfb/Pik3cg/Cdc42/Vegfc/Rap1b/Map2k1/Pak4/Pik3r5/Map2k2/Mapk3/Araf/Pik3cd/Gab1/Hras"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.90836727138097,0.995080213903743,0.0146996586312416,0.191241270188733,0.736379179072388,51,"Plcg2/Lyn/Pik3cg/Rac3/Tnf/Pla2g3/Fcer1a/Map2k6/Map2k1/Pik3r5/Map2k2/Pla2g10/Mapk3/Mapk13/Pik3cd/Mapk11/Btk/Hras/Pla2g4e/Rac2/Pla2g12a/Map2k3"
"KEGG_BUTANOATE_METABOLISM",0.913848117421825,0.995080213903743,0.0166258800530875,-0.211334723616415,-0.674332643847065,21,"Bdh1/Acsm2"
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.916224814422057,0.995080213903743,0.0165447167287271,-0.204195491805021,-0.666866374305701,23,"Tap1/Cd40/Cd19"
"KEGG_VEGF_SIGNALING_PATHWAY",0.928822333148456,0.995080213903743,0.014359664649976,0.186302440561931,0.714564598826152,50,"Casp9/Plcg2/Pik3cg/Rac3/Cdc42/Pla2g3/Map2k1/Pik3r5/Map2k2/Pla2g10/Mapk3/Nfatc2/Ppp3cb/Mapk13/Pik3cd/Mapk11/Hras/Pla2g4e/Rac2/Pla2g12a/Chp2"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.929500091558323,0.995080213903743,0.0142110897417088,0.183088000340308,0.717825465654225,56,"Plcg2/Dapp1/Pirb/Ptpn6/Lyn/Pik3cg/Rac3/Bcl10/Nfkbie/Map2k1/Pik3r5/Map2k2/Mapk3/Nfatc2/Ppp3cb/Pik3cd/Btk/Hras/Rac2/Card11"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.937116912599319,0.995080213903743,0.0172087822629597,-0.169498535242455,-0.764949389065178,101,"Ccr6/Stat3/Nfkbia/Shc3/Ccl25/Adcy2/Wasl/Adcy4/Jak2/Rela/Akt1/Cx3cl1/Cxcl13/Rock2/Grk2/Adcy9/Vav3/Elmo1/Adcy1/Gnb1/Gng3/Prkacb/Akt3/Pxn"
"KEGG_BLADDER_CANCER",0.938334273359654,0.995080213903743,0.0144547476292357,0.198154526603101,0.646925350176631,25,"Cdk4/Fgfr3/Vegfc/Map2k1/Map2k2/Mapk3/Dapk3/Araf/Mmp2/Hras"
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.938372342709899,0.995080213903743,0.016377234672201,-0.187481422684794,-0.662367836136328,31,"Mgat5b/St6gal1"
"KEGG_HISTIDINE_METABOLISM",0.944479363084014,0.995080213903743,0.0159257763385191,-0.199077941838727,-0.610974087189976,18,"Mettl2/Acy3/Aoc1/Aldh3b1/Aldh3a2/Aldh1b1"
"KEGG_FATTY_ACID_METABOLISM",0.957743821920392,0.995080213903743,0.0142082472977661,0.195275222014895,0.609438729328188,21,"Adh7/Echs1/Cpt1b/Cpt1a/Eci2/Aldh7a1/Hadhb/Adh5/Acadsb"
"KEGG_GLIOMA",0.968662037905798,0.995080213903743,0.013968620734384,0.174095675570825,0.638856441629948,41,"Plcg2/Calm2/Pdgfb/Pik3cg/Cdk4/Map2k1/Pik3r5/Map2k2/Mapk3/Araf/Pik3cd/Calml3/Hras/Camk2d/E2f1"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.976513270956655,0.995080213903743,0.0141034615871469,0.192349704974747,0.546588212437329,15,"Rbks/Taldo1"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.982850609756098,0.995080213903743,0.0139798108984748,0.179303299290519,0.519253219348911,16,"Sdhb/Sucla2/Sdha/Idh3b/Pcx/Mdh1/Acly"
"KEGG_PYRUVATE_METABOLISM",0.985677640017101,0.995080213903743,0.0155985435525683,-0.16710495987511,-0.563304675872293,26,"Haghl/Acot12/Pkm/Aldh3a2/Aldh1b1/Pdha1/Acss1"
"KEGG_SPHINGOLIPID_METABOLISM",0.988987717069039,0.995080213903743,0.0154146203144079,-0.161029129694598,-0.520671990990276,22,"Ugt8a/Degs2/Sgms1/Acer2/Gla"
"KEGG_LONG_TERM_POTENTIATION",0.990583456425406,0.995080213903743,0.0134112966683092,0.155370373483787,0.593276885118419,49,"Ppp1r12a/Calm2/Ppp1r1a/Rap1b/Map2k1/Plcb2/Map2k2/Rps6ka1/Mapk3/Ppp3cb/Araf/Rps6ka6/Calml3/Hras/Grin2a/Camk2d/Chp2/Ppp1ca/Ppp1cb/Rapgef3"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.991273996509599,0.995080213903743,0.0125834799660352,0.149601603473627,0.685911848755973,132,"Tmsb4x/Itgb3/Arpc5/Pdgfc/Ppp1r12a/Brk1/Pdgfb/Pfn1/Itgam/Mylpf/Pik3cg/Rac3/Diaph3/Rras/Fgf14/Cdc42/Fgfr3/Arpc5l/Itgb2/Map2k1/Pak4/Actg1/Myl9/Cfl1/Pik3r5/Map2k2/Myh10/Cyfip1/Mapk3/Itgal/Araf/Abi2/Pik3cd/Mylk3/Hras/Pip4k2c/Itgb6/Rac2/Mylk/Crk/Itga8"
"KEGG_LYSINE_DEGRADATION",0.992613636363636,0.995080213903743,0.013749306531657,0.161245995298839,0.508988524831123,22,"Suv39h1/Echs1/Kmt5c/Ehmt1/Setdb2"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.994433311066578,0.995080213903743,0.0160615497082164,-0.146147193544359,-0.604446607851721,63,"Gab2/Rps6kb2/Dnm3/Asap2/Wasl/Pla2g6/Akt1/Wasf1/Plcg1/Vav3/Akt3/Limk1/Dnm1l/Prkce/Pla2g4f/Scin"
"KEGG_MELANOMA",0.995080213903743,0.995080213903743,0.0154704685321171,-0.150225600053005,-0.560974707598296,39,"Fgf16/Fgfr1/Akt1/Pdgfa/Fgf1/Rb1/Akt3/Fgf22/Cdkn1a/Igf1r/Cdh1/Pik3r2/Fgf2/Akt2/Pik3r1"
